warranty_id,sku_id,product_id,warranty_period_months,warranty_start_date,warranty_end_date,warranty_type,coverage_details,service_center_available,claim_status,last_service_date
WAR22489,SKU22489,22489,12,12-05-2024,07-05-2025,Seller,Parts and Service,No,Expired,08-11-2024
WAR22490,SKU22490,22490,6,01-01-2023,30-06-2023,Manufacturer,Parts and Service,No,Expired,01-04-2023
WAR22491,SKU22491,22491,6,26-06-2023,23-12-2023,Manufacturer,Parts and Service,No,Active,24-09-2023
WAR22492,SKU22492,22492,6,28-02-2025,27-08-2025,Seller,Parts and Service,No,Active,29-05-2025
WAR22493,SKU22493,22493,6,05-02-2023,04-08-2023,Manufacturer,Parts and Service,No,Active,06-05-2023
WAR22494,SKU22494,22494,6,15-12-2024,13-06-2025,Manufacturer,Parts and Service,Yes,Active,15-03-2025
WAR22495,SKU22495,22495,24,15-12-2024,05-12-2026,Manufacturer,Parts and Service,No,Expired,10-12-2025
WAR22496,SKU22496,22496,24,25-07-2022,14-07-2024,Seller,Parts and Service,Yes,Active,20-07-2023
WAR22497,SKU22497,22497,24,15-05-2023,04-05-2025,Manufacturer,Parts and Service,Yes,Active,09-05-2024
WAR22498,SKU22498,22498,12,24-04-2023,18-04-2024,Seller,Parts and Service,No,Expired,21-10-2023
WAR22499,SKU22499,22499,24,02-06-2024,23-05-2026,Manufacturer,Parts and Service,Yes,Expired,28-05-2025
WAR22500,SKU22500,22500,24,30-06-2025,20-06-2027,Manufacturer,Parts and Service,Yes,Active,25-06-2026
WAR22501,SKU22501,22501,12,11-05-2024,06-05-2025,Manufacturer,Parts and Service,No,Expired,07-11-2024
WAR22502,SKU22502,22502,12,18-01-2023,13-01-2024,Manufacturer,Parts and Service,Yes,Active,17-07-2023
WAR22503,SKU22503,22503,12,06-09-2022,01-09-2023,Seller,Parts and Service,Yes,Expired,05-03-2023
WAR22504,SKU22504,22504,6,14-06-2025,11-12-2025,Seller,Parts and Service,Yes,Expired,12-09-2025
WAR22505,SKU22505,22505,24,18-12-2023,07-12-2025,Manufacturer,Parts and Service,No,Expired,12-12-2024
WAR22506,SKU22506,22506,24,05-02-2024,25-01-2026,Seller,Parts and Service,No,Active,30-01-2025
WAR22507,SKU22507,22507,24,12-10-2022,01-10-2024,Manufacturer,Parts and Service,No,Active,07-10-2023
WAR22508,SKU22508,22508,6,29-07-2023,25-01-2024,Seller,Parts and Service,No,Active,27-10-2023
WAR22509,SKU22509,22509,6,30-09-2022,29-03-2023,Seller,Parts and Service,Yes,Active,29-12-2022
WAR22510,SKU22510,22510,12,29-10-2024,24-10-2025,Manufacturer,Parts and Service,No,Expired,27-04-2025
WAR22511,SKU22511,22511,24,29-03-2025,19-03-2027,Seller,Parts and Service,No,Active,24-03-2026
WAR22512,SKU22512,22512,24,08-09-2024,29-08-2026,Seller,Parts and Service,No,Active,03-09-2025
WAR22513,SKU22513,22513,12,03-06-2022,29-05-2023,Seller,Parts and Service,Yes,Expired,30-11-2022
WAR22514,SKU22514,22514,12,05-02-2023,31-01-2024,Seller,Parts and Service,Yes,Active,04-08-2023
WAR22515,SKU22515,22515,6,29-03-2025,25-09-2025,Seller,Parts and Service,No,Active,27-06-2025
WAR22516,SKU22516,22516,12,25-04-2023,19-04-2024,Manufacturer,Parts and Service,Yes,Expired,22-10-2023
WAR22517,SKU22517,22517,12,14-02-2023,09-02-2024,Seller,Parts and Service,Yes,Expired,13-08-2023
WAR22518,SKU22518,22518,12,04-10-2023,28-09-2024,Seller,Parts and Service,No,Active,01-04-2024
WAR22519,SKU22519,22519,24,23-03-2024,13-03-2026,Seller,Parts and Service,No,Active,18-03-2025
WAR22520,SKU22520,22520,24,04-09-2023,24-08-2025,Manufacturer,Parts and Service,Yes,Active,29-08-2024
WAR22521,SKU22521,22521,24,17-06-2025,07-06-2027,Manufacturer,Parts and Service,No,Active,12-06-2026
WAR22522,SKU22522,22522,6,20-11-2024,19-05-2025,Seller,Parts and Service,Yes,Active,18-02-2025
WAR22523,SKU22523,22523,24,11-07-2025,01-07-2027,Manufacturer,Parts and Service,No,Active,06-07-2026
WAR22524,SKU22524,22524,6,21-02-2024,19-08-2024,Seller,Parts and Service,Yes,Expired,21-05-2024
WAR22525,SKU22525,22525,24,14-07-2022,03-07-2024,Manufacturer,Parts and Service,No,Active,09-07-2023
WAR22526,SKU22526,22526,24,20-02-2025,10-02-2027,Seller,Parts and Service,Yes,Active,15-02-2026
WAR22527,SKU22527,22527,24,07-07-2025,27-06-2027,Manufacturer,Parts and Service,No,Active,02-07-2026
WAR22528,SKU22528,22528,6,15-05-2023,11-11-2023,Seller,Parts and Service,No,Active,13-08-2023
WAR22529,SKU22529,22529,24,23-02-2024,12-02-2026,Seller,Parts and Service,Yes,Expired,17-02-2025
WAR22530,SKU22530,22530,24,27-06-2022,16-06-2024,Manufacturer,Parts and Service,Yes,Active,22-06-2023
WAR22531,SKU22531,22531,6,15-12-2022,13-06-2023,Manufacturer,Parts and Service,Yes,Expired,15-03-2023
WAR22532,SKU22532,22532,12,10-09-2024,05-09-2025,Seller,Parts and Service,No,Active,09-03-2025
WAR22533,SKU22533,22533,6,14-05-2023,10-11-2023,Manufacturer,Parts and Service,Yes,Active,12-08-2023
WAR22534,SKU22534,22534,24,16-07-2023,05-07-2025,Manufacturer,Parts and Service,No,Expired,10-07-2024
WAR22535,SKU22535,22535,6,01-08-2023,28-01-2024,Seller,Parts and Service,No,Active,30-10-2023
WAR22536,SKU22536,22536,24,18-04-2025,08-04-2027,Seller,Parts and Service,Yes,Expired,13-04-2026
WAR22537,SKU22537,22537,6,23-03-2023,19-09-2023,Seller,Parts and Service,No,Expired,21-06-2023
WAR22538,SKU22538,22538,6,24-09-2023,22-03-2024,Manufacturer,Parts and Service,No,Active,23-12-2023
WAR22539,SKU22539,22539,6,03-08-2024,30-01-2025,Manufacturer,Parts and Service,Yes,Expired,01-11-2024
WAR22540,SKU22540,22540,12,18-07-2023,12-07-2024,Manufacturer,Parts and Service,Yes,Expired,14-01-2024
WAR22541,SKU22541,22541,24,30-05-2023,19-05-2025,Seller,Parts and Service,No,Expired,24-05-2024
WAR22542,SKU22542,22542,12,11-06-2022,06-06-2023,Seller,Parts and Service,No,Expired,08-12-2022
WAR22543,SKU22543,22543,12,28-05-2024,23-05-2025,Seller,Parts and Service,Yes,Expired,24-11-2024
WAR22544,SKU22544,22544,6,02-01-2025,01-07-2025,Manufacturer,Parts and Service,Yes,Active,02-04-2025
WAR22545,SKU22545,22545,6,30-03-2025,26-09-2025,Seller,Parts and Service,No,Expired,28-06-2025
WAR22546,SKU22546,22546,24,22-04-2024,12-04-2026,Seller,Parts and Service,No,Expired,17-04-2025
WAR22547,SKU22547,22547,6,29-09-2024,28-03-2025,Seller,Parts and Service,No,Expired,28-12-2024
WAR22548,SKU22548,22548,6,06-02-2023,05-08-2023,Manufacturer,Parts and Service,Yes,Active,07-05-2023
WAR22549,SKU22549,22549,12,21-06-2022,16-06-2023,Manufacturer,Parts and Service,Yes,Expired,18-12-2022
WAR22550,SKU22550,22550,24,30-04-2023,19-04-2025,Manufacturer,Parts and Service,No,Expired,24-04-2024
WAR22551,SKU22551,22551,6,26-09-2023,24-03-2024,Manufacturer,Parts and Service,No,Expired,25-12-2023
WAR22552,SKU22552,22552,6,08-02-2023,07-08-2023,Manufacturer,Parts and Service,No,Expired,09-05-2023
WAR22553,SKU22553,22553,24,18-07-2023,07-07-2025,Seller,Parts and Service,Yes,Active,12-07-2024
WAR22554,SKU22554,22554,12,24-07-2022,19-07-2023,Manufacturer,Parts and Service,No,Expired,20-01-2023
WAR22555,SKU22555,22555,24,03-05-2025,23-04-2027,Seller,Parts and Service,No,Active,28-04-2026
WAR22556,SKU22556,22556,6,09-07-2024,05-01-2025,Manufacturer,Parts and Service,No,Expired,07-10-2024
WAR22557,SKU22557,22557,24,06-11-2022,26-10-2024,Manufacturer,Parts and Service,No,Expired,01-11-2023
WAR22558,SKU22558,22558,24,10-12-2023,29-11-2025,Manufacturer,Parts and Service,Yes,Expired,04-12-2024
WAR22559,SKU22559,22559,6,25-01-2023,24-07-2023,Seller,Parts and Service,Yes,Expired,25-04-2023
WAR22560,SKU22560,22560,12,19-04-2023,13-04-2024,Manufacturer,Parts and Service,No,Expired,16-10-2023
WAR22561,SKU22561,22561,12,09-02-2024,03-02-2025,Manufacturer,Parts and Service,No,Expired,07-08-2024
WAR22562,SKU22562,22562,24,12-10-2022,01-10-2024,Seller,Parts and Service,Yes,Expired,07-10-2023
WAR22563,SKU22563,22563,24,03-06-2025,24-05-2027,Manufacturer,Parts and Service,Yes,Expired,29-05-2026
WAR22564,SKU22564,22564,24,24-02-2023,13-02-2025,Seller,Parts and Service,Yes,Active,19-02-2024
WAR22565,SKU22565,22565,6,16-09-2022,15-03-2023,Seller,Parts and Service,No,Expired,15-12-2022
WAR22566,SKU22566,22566,24,01-12-2022,20-11-2024,Seller,Parts and Service,No,Expired,26-11-2023
WAR22567,SKU22567,22567,6,10-08-2022,06-02-2023,Seller,Parts and Service,No,Active,08-11-2022
WAR22568,SKU22568,22568,6,10-03-2024,06-09-2024,Manufacturer,Parts and Service,No,Active,08-06-2024
WAR22569,SKU22569,22569,12,02-02-2024,27-01-2025,Manufacturer,Parts and Service,Yes,Expired,31-07-2024
WAR22570,SKU22570,22570,12,08-01-2024,02-01-2025,Manufacturer,Parts and Service,Yes,Expired,06-07-2024
WAR22571,SKU22571,22571,12,01-07-2022,26-06-2023,Manufacturer,Parts and Service,Yes,Expired,28-12-2022
WAR22572,SKU22572,22572,6,23-03-2023,19-09-2023,Manufacturer,Parts and Service,No,Expired,21-06-2023
WAR22573,SKU22573,22573,6,15-05-2024,11-11-2024,Seller,Parts and Service,No,Active,13-08-2024
WAR22574,SKU22574,22574,24,26-01-2025,16-01-2027,Seller,Parts and Service,Yes,Active,21-01-2026
WAR22575,SKU22575,22575,12,03-02-2024,28-01-2025,Manufacturer,Parts and Service,No,Expired,01-08-2024
WAR22576,SKU22576,22576,6,15-12-2022,13-06-2023,Seller,Parts and Service,No,Expired,15-03-2023
WAR22577,SKU22577,22577,6,31-08-2024,27-02-2025,Seller,Parts and Service,Yes,Expired,29-11-2024
WAR22578,SKU22578,22578,6,05-04-2023,02-10-2023,Manufacturer,Parts and Service,Yes,Active,04-07-2023
WAR22579,SKU22579,22579,24,08-04-2023,28-03-2025,Seller,Parts and Service,No,Expired,02-04-2024
WAR22580,SKU22580,22580,24,11-04-2023,31-03-2025,Seller,Parts and Service,Yes,Expired,05-04-2024
WAR22581,SKU22581,22581,24,07-05-2022,26-04-2024,Seller,Parts and Service,Yes,Active,02-05-2023
WAR22582,SKU22582,22582,12,18-01-2023,13-01-2024,Manufacturer,Parts and Service,Yes,Expired,17-07-2023
WAR22583,SKU22583,22583,12,14-09-2024,09-09-2025,Manufacturer,Parts and Service,No,Expired,13-03-2025
WAR22584,SKU22584,22584,6,24-01-2024,22-07-2024,Seller,Parts and Service,No,Active,23-04-2024
WAR22585,SKU22585,22585,24,17-05-2025,07-05-2027,Manufacturer,Parts and Service,Yes,Active,12-05-2026
WAR22586,SKU22586,22586,12,22-02-2025,17-02-2026,Seller,Parts and Service,No,Expired,21-08-2025
WAR22587,SKU22587,22587,6,17-01-2024,15-07-2024,Seller,Parts and Service,No,Expired,16-04-2024
WAR22588,SKU22588,22588,24,09-03-2024,27-02-2026,Seller,Parts and Service,No,Active,04-03-2025
WAR22589,SKU22589,22589,6,12-10-2023,09-04-2024,Manufacturer,Parts and Service,No,Active,10-01-2024
WAR22590,SKU22590,22590,6,02-12-2022,31-05-2023,Seller,Parts and Service,Yes,Active,02-03-2023
WAR22591,SKU22591,22591,12,13-04-2024,08-04-2025,Manufacturer,Parts and Service,No,Active,10-10-2024
WAR22592,SKU22592,22592,12,13-06-2022,08-06-2023,Seller,Parts and Service,Yes,Expired,10-12-2022
WAR22593,SKU22593,22593,6,26-02-2025,25-08-2025,Manufacturer,Parts and Service,No,Expired,27-05-2025
WAR22594,SKU22594,22594,12,16-11-2022,11-11-2023,Seller,Parts and Service,Yes,Active,15-05-2023
WAR22595,SKU22595,22595,6,14-11-2023,12-05-2024,Seller,Parts and Service,Yes,Expired,12-02-2024
WAR22596,SKU22596,22596,24,10-10-2024,30-09-2026,Seller,Parts and Service,Yes,Expired,05-10-2025
WAR22597,SKU22597,22597,24,19-06-2025,09-06-2027,Seller,Parts and Service,Yes,Expired,14-06-2026
WAR22598,SKU22598,22598,12,07-10-2024,02-10-2025,Manufacturer,Parts and Service,No,Expired,05-04-2025
WAR22599,SKU22599,22599,12,28-08-2022,23-08-2023,Manufacturer,Parts and Service,Yes,Active,24-02-2023
WAR22600,SKU22600,22600,12,10-06-2025,05-06-2026,Seller,Parts and Service,Yes,Active,07-12-2025
WAR22601,SKU22601,22601,6,02-05-2023,29-10-2023,Manufacturer,Parts and Service,No,Active,31-07-2023
WAR22602,SKU22602,22602,24,11-02-2024,31-01-2026,Seller,Parts and Service,No,Active,05-02-2025
WAR22603,SKU22603,22603,24,10-01-2025,31-12-2026,Manufacturer,Parts and Service,Yes,Expired,05-01-2026
WAR22604,SKU22604,22604,24,14-04-2024,04-04-2026,Seller,Parts and Service,No,Expired,09-04-2025
WAR22605,SKU22605,22605,24,27-07-2024,17-07-2026,Seller,Parts and Service,Yes,Expired,22-07-2025
WAR22606,SKU22606,22606,12,25-08-2022,20-08-2023,Manufacturer,Parts and Service,Yes,Active,21-02-2023
WAR22607,SKU22607,22607,12,09-09-2023,03-09-2024,Manufacturer,Parts and Service,Yes,Expired,07-03-2024
WAR22608,SKU22608,22608,24,02-06-2024,23-05-2026,Seller,Parts and Service,Yes,Active,28-05-2025
WAR22609,SKU22609,22609,6,23-05-2025,19-11-2025,Manufacturer,Parts and Service,No,Active,21-08-2025
WAR22610,SKU22610,22610,24,09-10-2022,28-09-2024,Seller,Parts and Service,Yes,Expired,04-10-2023
WAR22611,SKU22611,22611,6,05-04-2025,02-10-2025,Manufacturer,Parts and Service,No,Expired,04-07-2025
WAR22612,SKU22612,22612,24,07-09-2023,27-08-2025,Seller,Parts and Service,Yes,Expired,01-09-2024
WAR22613,SKU22613,22613,6,06-07-2024,02-01-2025,Seller,Parts and Service,No,Expired,04-10-2024
WAR22614,SKU22614,22614,24,22-08-2022,11-08-2024,Manufacturer,Parts and Service,No,Expired,17-08-2023
WAR22615,SKU22615,22615,12,23-07-2024,18-07-2025,Seller,Parts and Service,No,Expired,19-01-2025
WAR22616,SKU22616,22616,12,15-02-2023,10-02-2024,Manufacturer,Parts and Service,No,Expired,14-08-2023
WAR22617,SKU22617,22617,6,08-02-2023,07-08-2023,Seller,Parts and Service,No,Expired,09-05-2023
WAR22618,SKU22618,22618,6,25-05-2024,21-11-2024,Seller,Parts and Service,Yes,Expired,23-08-2024
WAR22619,SKU22619,22619,24,15-06-2024,05-06-2026,Manufacturer,Parts and Service,Yes,Active,10-06-2025
WAR22620,SKU22620,22620,12,06-01-2023,01-01-2024,Seller,Parts and Service,Yes,Expired,05-07-2023
WAR22621,SKU22621,22621,24,24-05-2022,13-05-2024,Seller,Parts and Service,Yes,Expired,19-05-2023
WAR22622,SKU22622,22622,6,17-09-2023,15-03-2024,Manufacturer,Parts and Service,Yes,Active,16-12-2023
WAR22623,SKU22623,22623,24,28-03-2023,17-03-2025,Seller,Parts and Service,No,Active,22-03-2024
WAR22624,SKU22624,22624,24,05-04-2025,26-03-2027,Manufacturer,Parts and Service,Yes,Expired,31-03-2026
WAR22625,SKU22625,22625,12,21-07-2023,15-07-2024,Seller,Parts and Service,Yes,Expired,17-01-2024
WAR22626,SKU22626,22626,12,19-05-2022,14-05-2023,Seller,Parts and Service,Yes,Expired,15-11-2022
WAR22627,SKU22627,22627,24,05-04-2023,25-03-2025,Manufacturer,Parts and Service,No,Active,30-03-2024
WAR22628,SKU22628,22628,6,23-10-2022,21-04-2023,Manufacturer,Parts and Service,No,Active,21-01-2023
WAR22629,SKU22629,22629,24,10-07-2025,30-06-2027,Seller,Parts and Service,No,Expired,05-07-2026
WAR22630,SKU22630,22630,6,01-10-2022,30-03-2023,Seller,Parts and Service,Yes,Expired,30-12-2022
WAR22631,SKU22631,22631,12,26-06-2024,21-06-2025,Seller,Parts and Service,No,Expired,23-12-2024
WAR22632,SKU22632,22632,24,02-04-2025,23-03-2027,Manufacturer,Parts and Service,No,Expired,28-03-2026
WAR22633,SKU22633,22633,24,20-05-2022,09-05-2024,Seller,Parts and Service,No,Expired,15-05-2023
WAR22634,SKU22634,22634,6,27-09-2024,26-03-2025,Seller,Parts and Service,No,Expired,26-12-2024
WAR22635,SKU22635,22635,24,18-08-2025,08-08-2027,Seller,Parts and Service,No,Expired,13-08-2026
WAR22636,SKU22636,22636,6,14-06-2023,11-12-2023,Manufacturer,Parts and Service,Yes,Expired,12-09-2023
WAR22637,SKU22637,22637,12,13-03-2023,07-03-2024,Seller,Parts and Service,Yes,Expired,09-09-2023
WAR22638,SKU22638,22638,12,30-11-2023,24-11-2024,Seller,Parts and Service,Yes,Expired,28-05-2024
WAR22639,SKU22639,22639,24,04-03-2023,21-02-2025,Manufacturer,Parts and Service,No,Active,27-02-2024
WAR22640,SKU22640,22640,6,30-06-2023,27-12-2023,Seller,Parts and Service,Yes,Expired,28-09-2023
WAR22641,SKU22641,22641,12,13-02-2025,08-02-2026,Manufacturer,Parts and Service,Yes,Expired,12-08-2025
WAR22642,SKU22642,22642,24,27-11-2023,16-11-2025,Manufacturer,Parts and Service,No,Expired,21-11-2024
WAR22643,SKU22643,22643,6,19-07-2022,15-01-2023,Manufacturer,Parts and Service,Yes,Expired,17-10-2022
WAR22644,SKU22644,22644,6,12-01-2024,10-07-2024,Seller,Parts and Service,No,Expired,11-04-2024
WAR22645,SKU22645,22645,6,02-09-2025,01-03-2026,Manufacturer,Parts and Service,Yes,Active,01-12-2025
WAR22646,SKU22646,22646,6,30-03-2025,26-09-2025,Seller,Parts and Service,Yes,Active,28-06-2025
WAR22647,SKU22647,22647,24,15-08-2022,04-08-2024,Seller,Parts and Service,No,Expired,10-08-2023
WAR22648,SKU22648,22648,12,29-01-2023,24-01-2024,Seller,Parts and Service,No,Active,28-07-2023
WAR22649,SKU22649,22649,6,09-03-2025,05-09-2025,Seller,Parts and Service,No,Expired,07-06-2025
WAR22650,SKU22650,22650,6,05-09-2022,04-03-2023,Seller,Parts and Service,No,Active,04-12-2022
WAR22651,SKU22651,22651,24,20-01-2025,10-01-2027,Seller,Parts and Service,No,Active,15-01-2026
WAR22652,SKU22652,22652,24,22-06-2022,11-06-2024,Manufacturer,Parts and Service,Yes,Expired,17-06-2023
WAR22653,SKU22653,22653,6,14-01-2023,13-07-2023,Seller,Parts and Service,Yes,Expired,14-04-2023
WAR22654,SKU22654,22654,24,28-01-2023,17-01-2025,Seller,Parts and Service,Yes,Active,23-01-2024
WAR22655,SKU22655,22655,12,13-01-2024,07-01-2025,Seller,Parts and Service,Yes,Expired,11-07-2024
WAR22656,SKU22656,22656,12,05-02-2025,31-01-2026,Manufacturer,Parts and Service,Yes,Active,04-08-2025
WAR22657,SKU22657,22657,12,10-06-2024,05-06-2025,Manufacturer,Parts and Service,No,Expired,07-12-2024
WAR22658,SKU22658,22658,12,31-10-2022,26-10-2023,Seller,Parts and Service,Yes,Active,29-04-2023
WAR22659,SKU22659,22659,12,06-01-2024,31-12-2024,Manufacturer,Parts and Service,Yes,Active,04-07-2024
WAR22660,SKU22660,22660,12,11-08-2025,06-08-2026,Manufacturer,Parts and Service,No,Expired,07-02-2026
WAR22661,SKU22661,22661,12,25-02-2025,20-02-2026,Manufacturer,Parts and Service,Yes,Active,24-08-2025
WAR22662,SKU22662,22662,24,05-06-2024,26-05-2026,Seller,Parts and Service,Yes,Expired,31-05-2025
WAR22663,SKU22663,22663,24,12-10-2023,01-10-2025,Manufacturer,Parts and Service,Yes,Active,06-10-2024
WAR22664,SKU22664,22664,24,10-04-2025,31-03-2027,Manufacturer,Parts and Service,No,Expired,05-04-2026
WAR22665,SKU22665,22665,24,04-07-2024,24-06-2026,Manufacturer,Parts and Service,Yes,Active,29-06-2025
WAR22666,SKU22666,22666,6,03-05-2023,30-10-2023,Manufacturer,Parts and Service,No,Active,01-08-2023
WAR22667,SKU22667,22667,12,23-12-2022,18-12-2023,Manufacturer,Parts and Service,Yes,Active,21-06-2023
WAR22668,SKU22668,22668,12,22-07-2025,17-07-2026,Manufacturer,Parts and Service,Yes,Expired,18-01-2026
WAR22669,SKU22669,22669,12,03-04-2025,29-03-2026,Seller,Parts and Service,No,Expired,30-09-2025
WAR22670,SKU22670,22670,6,26-07-2022,22-01-2023,Seller,Parts and Service,Yes,Expired,24-10-2022
WAR22671,SKU22671,22671,24,21-10-2024,11-10-2026,Manufacturer,Parts and Service,No,Expired,16-10-2025
WAR22672,SKU22672,22672,24,09-06-2025,30-05-2027,Seller,Parts and Service,Yes,Expired,04-06-2026
WAR22673,SKU22673,22673,6,03-09-2025,02-03-2026,Manufacturer,Parts and Service,No,Active,02-12-2025
WAR22674,SKU22674,22674,24,09-02-2023,29-01-2025,Seller,Parts and Service,Yes,Expired,04-02-2024
WAR22675,SKU22675,22675,6,21-09-2022,20-03-2023,Seller,Parts and Service,No,Active,20-12-2022
WAR22676,SKU22676,22676,24,21-12-2023,10-12-2025,Seller,Parts and Service,Yes,Expired,15-12-2024
WAR22677,SKU22677,22677,6,29-01-2024,27-07-2024,Seller,Parts and Service,No,Active,28-04-2024
WAR22678,SKU22678,22678,12,14-07-2025,09-07-2026,Seller,Parts and Service,No,Active,10-01-2026
WAR22679,SKU22679,22679,6,21-07-2023,17-01-2024,Manufacturer,Parts and Service,Yes,Expired,19-10-2023
WAR22680,SKU22680,22680,24,03-10-2022,22-09-2024,Seller,Parts and Service,Yes,Active,28-09-2023
WAR22681,SKU22681,22681,6,08-01-2025,07-07-2025,Seller,Parts and Service,Yes,Active,08-04-2025
WAR22682,SKU22682,22682,6,24-11-2022,23-05-2023,Manufacturer,Parts and Service,Yes,Expired,22-02-2023
WAR22683,SKU22683,22683,12,12-08-2023,06-08-2024,Seller,Parts and Service,Yes,Expired,08-02-2024
WAR22684,SKU22684,22684,24,11-05-2023,30-04-2025,Manufacturer,Parts and Service,Yes,Expired,05-05-2024
WAR22685,SKU22685,22685,6,27-04-2024,24-10-2024,Seller,Parts and Service,Yes,Expired,26-07-2024
WAR22686,SKU22686,22686,24,29-01-2025,19-01-2027,Seller,Parts and Service,Yes,Active,24-01-2026
WAR22687,SKU22687,22687,12,27-05-2023,21-05-2024,Manufacturer,Parts and Service,Yes,Active,23-11-2023
WAR22688,SKU22688,22688,12,08-02-2025,03-02-2026,Manufacturer,Parts and Service,Yes,Active,07-08-2025
WAR22689,SKU22689,22689,6,25-06-2022,22-12-2022,Seller,Parts and Service,Yes,Active,23-09-2022
WAR22690,SKU22690,22690,6,18-06-2023,15-12-2023,Manufacturer,Parts and Service,No,Expired,16-09-2023
WAR22691,SKU22691,22691,24,16-05-2024,06-05-2026,Manufacturer,Parts and Service,Yes,Active,11-05-2025
WAR22692,SKU22692,22692,12,19-02-2025,14-02-2026,Seller,Parts and Service,Yes,Expired,18-08-2025
WAR22693,SKU22693,22693,6,10-09-2023,08-03-2024,Manufacturer,Parts and Service,Yes,Expired,09-12-2023
WAR22694,SKU22694,22694,24,26-09-2022,15-09-2024,Seller,Parts and Service,Yes,Active,21-09-2023
WAR22695,SKU22695,22695,24,04-11-2023,24-10-2025,Seller,Parts and Service,No,Active,29-10-2024
WAR22696,SKU22696,22696,24,25-05-2024,15-05-2026,Manufacturer,Parts and Service,Yes,Active,20-05-2025
WAR22697,SKU22697,22697,6,06-01-2025,05-07-2025,Manufacturer,Parts and Service,Yes,Active,06-04-2025
WAR22698,SKU22698,22698,12,06-07-2022,01-07-2023,Seller,Parts and Service,No,Active,02-01-2023
WAR22699,SKU22699,22699,6,24-11-2022,23-05-2023,Manufacturer,Parts and Service,No,Expired,22-02-2023
WAR22700,SKU22700,22700,6,15-05-2024,11-11-2024,Seller,Parts and Service,No,Active,13-08-2024
WAR22701,SKU22701,22701,12,17-04-2024,12-04-2025,Seller,Parts and Service,Yes,Active,14-10-2024
WAR22702,SKU22702,22702,6,02-11-2023,30-04-2024,Manufacturer,Parts and Service,No,Expired,31-01-2024
WAR22703,SKU22703,22703,12,20-05-2025,15-05-2026,Manufacturer,Parts and Service,No,Active,16-11-2025
WAR22704,SKU22704,22704,12,06-09-2023,31-08-2024,Seller,Parts and Service,No,Expired,04-03-2024
WAR22705,SKU22705,22705,24,26-11-2024,16-11-2026,Manufacturer,Parts and Service,Yes,Active,21-11-2025
WAR22706,SKU22706,22706,6,28-05-2025,24-11-2025,Seller,Parts and Service,Yes,Expired,26-08-2025
WAR22707,SKU22707,22707,6,22-11-2022,21-05-2023,Seller,Parts and Service,Yes,Active,20-02-2023
WAR22708,SKU22708,22708,24,15-07-2023,04-07-2025,Manufacturer,Parts and Service,No,Expired,09-07-2024
WAR22709,SKU22709,22709,12,07-06-2025,02-06-2026,Manufacturer,Parts and Service,No,Active,04-12-2025
WAR22710,SKU22710,22710,24,08-04-2024,29-03-2026,Manufacturer,Parts and Service,Yes,Expired,03-04-2025
WAR22711,SKU22711,22711,6,28-05-2022,24-11-2022,Seller,Parts and Service,Yes,Active,26-08-2022
WAR22712,SKU22712,22712,24,27-09-2023,16-09-2025,Seller,Parts and Service,Yes,Expired,21-09-2024
WAR22713,SKU22713,22713,12,25-12-2024,20-12-2025,Seller,Parts and Service,No,Active,23-06-2025
WAR22714,SKU22714,22714,24,15-02-2024,04-02-2026,Seller,Parts and Service,Yes,Active,09-02-2025
WAR22715,SKU22715,22715,24,17-09-2023,06-09-2025,Seller,Parts and Service,No,Active,11-09-2024
WAR22716,SKU22716,22716,24,29-06-2025,19-06-2027,Manufacturer,Parts and Service,No,Active,24-06-2026
WAR22717,SKU22717,22717,24,01-07-2023,20-06-2025,Seller,Parts and Service,No,Expired,25-06-2024
WAR22718,SKU22718,22718,24,07-04-2024,28-03-2026,Seller,Parts and Service,No,Active,02-04-2025
WAR22719,SKU22719,22719,6,09-05-2025,05-11-2025,Manufacturer,Parts and Service,Yes,Expired,07-08-2025
WAR22720,SKU22720,22720,6,30-06-2023,27-12-2023,Seller,Parts and Service,No,Active,28-09-2023
WAR22721,SKU22721,22721,12,11-07-2023,05-07-2024,Seller,Parts and Service,No,Active,07-01-2024
WAR22722,SKU22722,22722,6,20-08-2022,16-02-2023,Seller,Parts and Service,No,Active,18-11-2022
WAR22723,SKU22723,22723,12,13-12-2022,08-12-2023,Manufacturer,Parts and Service,No,Active,11-06-2023
WAR22724,SKU22724,22724,12,30-12-2024,25-12-2025,Seller,Parts and Service,Yes,Expired,28-06-2025
WAR22725,SKU22725,22725,6,11-11-2024,10-05-2025,Seller,Parts and Service,No,Active,09-02-2025
WAR22726,SKU22726,22726,6,27-05-2025,23-11-2025,Seller,Parts and Service,Yes,Expired,25-08-2025
WAR22727,SKU22727,22727,12,08-06-2023,02-06-2024,Seller,Parts and Service,No,Expired,05-12-2023
WAR22728,SKU22728,22728,6,26-06-2024,23-12-2024,Manufacturer,Parts and Service,No,Active,24-09-2024
WAR22729,SKU22729,22729,24,25-07-2025,15-07-2027,Seller,Parts and Service,No,Active,20-07-2026
WAR22730,SKU22730,22730,24,25-12-2023,14-12-2025,Seller,Parts and Service,No,Active,19-12-2024
WAR22731,SKU22731,22731,24,08-03-2025,26-02-2027,Manufacturer,Parts and Service,No,Expired,03-03-2026
WAR22732,SKU22732,22732,12,08-07-2025,03-07-2026,Manufacturer,Parts and Service,No,Expired,04-01-2026
