product_id,sku_id,recyclability_score,reusability_score,material_sustainability_score,warranty_score,overall_circularity_score,circularity_category,recommendation
29096.0,SKU29096,3.0,3.0,4.0,9.0,60.0,excellent,recycle
29097.0,SKU29097,6.0,4.0,3.0,5.0,74.0,poor,reuse
29098.0,SKU29098,5.0,2.0,8.0,3.0,53.0,excellent,refurbish
29099.0,SKU29099,9.0,4.0,5.0,4.0,79.0,good,recycle
29100.0,SKU29100,9.0,2.0,9.0,7.0,78.0,average,repair
29101.0,SKU29101,8.0,1.0,8.0,7.0,98.0,poor,recycle
29102.0,SKU29102,1.0,8.0,4.0,6.0,76.0,good,refurbish
29103.0,SKU29103,9.0,2.0,6.0,1.0,75.0,excellent,reuse
29104.0,SKU29104,2.0,10.0,4.0,5.0,94.0,average,reuse
29105.0,SKU29105,3.0,9.0,6.0,4.0,87.0,poor,recycle
29106.0,SKU29106,7.0,7.0,10.0,10.0,87.0,good,repair
29107.0,SKU29107,9.0,2.0,3.0,5.0,79.0,poor,reuse
29108.0,SKU29108,9.0,10.0,6.0,6.0,99.0,good,refurbish
29109.0,SKU29109,1.0,9.0,9.0,8.0,85.0,good,recycle
29110.0,SKU29110,7.0,4.0,8.0,1.0,65.0,good,repair
29111.0,SKU29111,9.0,3.0,8.0,1.0,67.0,average,refurbish
29112.0,SKU29112,10.0,3.0,2.0,4.0,79.0,poor,refurbish
29113.0,SKU29113,6.0,6.0,9.0,10.0,99.0,excellent,recycle
29114.0,SKU29114,7.0,7.0,7.0,6.0,83.0,good,repair
29115.0,SKU29115,8.0,8.0,2.0,10.0,69.0,good,reuse
29116.0,SKU29116,2.0,5.0,10.0,4.0,95.0,poor,repair
29117.0,SKU29117,1.0,8.0,6.0,10.0,76.0,good,recycle
29118.0,SKU29118,2.0,1.0,3.0,4.0,93.0,excellent,reuse
29119.0,SKU29119,6.0,8.0,4.0,3.0,53.0,poor,recycle
29120.0,SKU29120,5.0,9.0,3.0,5.0,99.0,average,reuse
29121.0,SKU29121,2.0,1.0,5.0,2.0,57.0,excellent,refurbish
29122.0,SKU29122,5.0,7.0,10.0,9.0,100.0,poor,reuse
29123.0,SKU29123,1.0,3.0,4.0,9.0,78.0,excellent,refurbish
29124.0,SKU29124,2.0,4.0,4.0,8.0,51.0,excellent,reuse
29125.0,SKU29125,8.0,1.0,1.0,5.0,91.0,good,recycle
29126.0,SKU29126,8.0,8.0,4.0,5.0,91.0,average,recycle
29127.0,SKU29127,9.0,9.0,9.0,1.0,98.0,good,recycle
29128.0,SKU29128,2.0,3.0,3.0,4.0,61.0,poor,reuse
29129.0,SKU29129,10.0,8.0,4.0,8.0,73.0,good,recycle
29130.0,SKU29130,9.0,9.0,5.0,7.0,60.0,excellent,refurbish
29131.0,SKU29131,7.0,1.0,7.0,7.0,82.0,good,repair
29132.0,SKU29132,10.0,1.0,7.0,3.0,66.0,excellent,reuse
29133.0,SKU29133,4.0,5.0,6.0,2.0,70.0,poor,repair
29134.0,SKU29134,6.0,10.0,3.0,7.0,70.0,good,reuse
29135.0,SKU29135,9.0,8.0,1.0,7.0,58.0,excellent,repair
29136.0,SKU29136,1.0,5.0,7.0,2.0,72.0,poor,repair
29137.0,SKU29137,4.0,10.0,3.0,2.0,88.0,average,recycle
29138.0,SKU29138,8.0,7.0,9.0,8.0,65.0,average,recycle
29139.0,SKU29139,5.0,9.0,5.0,7.0,100.0,excellent,reuse
29140.0,SKU29140,6.0,3.0,3.0,10.0,60.0,poor,refurbish
29141.0,SKU29141,9.0,1.0,5.0,4.0,87.0,average,refurbish
29142.0,SKU29142,3.0,4.0,6.0,7.0,63.0,excellent,repair
29143.0,SKU29143,8.0,7.0,9.0,2.0,82.0,good,refurbish
29144.0,SKU29144,9.0,8.0,1.0,4.0,93.0,average,reuse
29145.0,SKU29145,9.0,8.0,5.0,10.0,51.0,poor,reuse
29146.0,SKU29146,3.0,6.0,10.0,7.0,97.0,excellent,repair
29147.0,SKU29147,1.0,9.0,8.0,9.0,93.0,poor,repair
29148.0,SKU29148,5.0,1.0,7.0,9.0,68.0,average,recycle
29149.0,SKU29149,10.0,8.0,6.0,1.0,81.0,poor,reuse
29150.0,SKU29150,8.0,1.0,2.0,2.0,51.0,poor,recycle
29151.0,SKU29151,9.0,3.0,5.0,10.0,95.0,average,repair
29152.0,SKU29152,2.0,5.0,1.0,1.0,55.0,average,refurbish
29153.0,SKU29153,8.0,4.0,2.0,6.0,59.0,average,recycle
29154.0,SKU29154,2.0,1.0,2.0,6.0,52.0,excellent,refurbish
29155.0,SKU29155,10.0,10.0,10.0,1.0,69.0,good,repair
29156.0,SKU29156,2.0,3.0,8.0,3.0,95.0,good,reuse
29157.0,SKU29157,1.0,4.0,8.0,3.0,92.0,excellent,reuse
29158.0,SKU29158,8.0,3.0,2.0,6.0,85.0,poor,reuse
29159.0,SKU29159,10.0,1.0,4.0,9.0,55.0,good,recycle
29160.0,SKU29160,10.0,5.0,7.0,7.0,59.0,average,refurbish
29161.0,SKU29161,1.0,2.0,3.0,10.0,61.0,good,recycle
29162.0,SKU29162,7.0,3.0,3.0,5.0,94.0,good,reuse
29163.0,SKU29163,2.0,1.0,1.0,7.0,69.0,excellent,recycle
29164.0,SKU29164,6.0,9.0,1.0,5.0,60.0,good,refurbish
29165.0,SKU29165,5.0,2.0,5.0,4.0,60.0,good,refurbish
29166.0,SKU29166,3.0,2.0,9.0,4.0,69.0,average,refurbish
29167.0,SKU29167,5.0,7.0,4.0,7.0,91.0,poor,repair
29168.0,SKU29168,3.0,8.0,4.0,7.0,64.0,poor,reuse
29169.0,SKU29169,1.0,10.0,8.0,6.0,76.0,excellent,reuse
29170.0,SKU29170,5.0,2.0,8.0,6.0,89.0,good,reuse
29171.0,SKU29171,5.0,3.0,5.0,9.0,68.0,good,refurbish
29172.0,SKU29172,9.0,9.0,4.0,7.0,67.0,poor,recycle
29173.0,SKU29173,4.0,8.0,8.0,4.0,93.0,good,recycle
29174.0,SKU29174,2.0,7.0,3.0,2.0,98.0,good,reuse
29175.0,SKU29175,6.0,8.0,8.0,8.0,99.0,excellent,repair
29176.0,SKU29176,2.0,2.0,9.0,5.0,92.0,poor,repair
29177.0,SKU29177,4.0,10.0,8.0,9.0,80.0,good,reuse
29178.0,SKU29178,5.0,5.0,3.0,9.0,75.0,average,refurbish
29179.0,SKU29179,5.0,7.0,3.0,6.0,93.0,poor,reuse
29180.0,SKU29180,5.0,10.0,6.0,3.0,60.0,average,reuse
29181.0,SKU29181,10.0,1.0,1.0,1.0,52.0,average,recycle
29182.0,SKU29182,4.0,2.0,1.0,10.0,94.0,average,refurbish
29183.0,SKU29183,3.0,8.0,6.0,1.0,80.0,average,refurbish
29184.0,SKU29184,10.0,9.0,10.0,2.0,97.0,average,refurbish
29185.0,SKU29185,6.0,10.0,3.0,6.0,57.0,average,reuse
29186.0,SKU29186,5.0,2.0,7.0,1.0,99.0,average,repair
29187.0,SKU29187,3.0,10.0,10.0,2.0,83.0,excellent,repair
29188.0,SKU29188,7.0,8.0,9.0,7.0,93.0,excellent,reuse
29189.0,SKU29189,4.0,9.0,2.0,9.0,69.0,average,recycle
29190.0,SKU29190,7.0,7.0,2.0,4.0,70.0,average,repair
29191.0,SKU29191,7.0,4.0,5.0,9.0,69.0,poor,repair
29192.0,SKU29192,1.0,3.0,8.0,1.0,59.0,poor,repair
29193.0,SKU29193,8.0,9.0,5.0,8.0,85.0,poor,recycle
29194.0,SKU29194,5.0,6.0,6.0,10.0,94.0,good,repair
29195.0,SKU29195,5.0,7.0,7.0,8.0,85.0,excellent,repair
29196.0,SKU29196,3.0,7.0,1.0,8.0,73.0,excellent,reuse
29197.0,SKU29197,7.0,2.0,4.0,9.0,75.0,good,refurbish
29198.0,SKU29198,5.0,3.0,5.0,4.0,90.0,good,recycle
29199.0,SKU29199,5.0,10.0,8.0,6.0,70.0,poor,recycle
29200.0,SKU29200,1.0,3.0,10.0,8.0,51.0,good,reuse
29201.0,SKU29201,10.0,2.0,6.0,5.0,93.0,good,refurbish
29202.0,SKU29202,6.0,2.0,3.0,10.0,78.0,excellent,reuse
29203.0,SKU29203,2.0,5.0,6.0,4.0,94.0,poor,refurbish
29204.0,SKU29204,5.0,8.0,10.0,4.0,100.0,good,refurbish
29205.0,SKU29205,2.0,1.0,6.0,6.0,94.0,excellent,refurbish
29206.0,SKU29206,2.0,9.0,5.0,2.0,79.0,good,repair
29207.0,SKU29207,4.0,3.0,2.0,9.0,64.0,good,recycle
29208.0,SKU29208,9.0,2.0,3.0,1.0,94.0,average,refurbish
29209.0,SKU29209,2.0,3.0,9.0,1.0,57.0,poor,recycle
29210.0,SKU29210,10.0,9.0,6.0,3.0,76.0,good,reuse
29211.0,SKU29211,8.0,7.0,3.0,7.0,72.0,good,recycle
29212.0,SKU29212,7.0,3.0,2.0,4.0,78.0,excellent,refurbish
29213.0,SKU29213,5.0,9.0,1.0,3.0,66.0,excellent,repair
29214.0,SKU29214,5.0,3.0,7.0,2.0,94.0,poor,repair
29215.0,SKU29215,10.0,10.0,8.0,3.0,51.0,good,reuse
29216.0,SKU29216,2.0,10.0,6.0,8.0,86.0,good,reuse
29217.0,SKU29217,8.0,8.0,4.0,8.0,91.0,poor,reuse
29218.0,SKU29218,10.0,9.0,10.0,10.0,87.0,poor,repair
29219.0,SKU29219,5.0,6.0,9.0,5.0,79.0,excellent,reuse
29220.0,SKU29220,2.0,8.0,6.0,1.0,99.0,excellent,recycle
29221.0,SKU29221,8.0,4.0,9.0,9.0,65.0,poor,reuse
29222.0,SKU29222,1.0,4.0,10.0,6.0,63.0,excellent,recycle
29223.0,SKU29223,4.0,7.0,10.0,1.0,64.0,good,reuse
29224.0,SKU29224,7.0,6.0,3.0,7.0,55.0,average,repair
29225.0,SKU29225,3.0,2.0,6.0,8.0,85.0,poor,recycle
29226.0,SKU29226,10.0,2.0,5.0,8.0,84.0,poor,repair
29227.0,SKU29227,8.0,7.0,3.0,9.0,60.0,average,refurbish
29228.0,SKU29228,4.0,3.0,2.0,3.0,62.0,poor,recycle
29229.0,SKU29229,7.0,10.0,4.0,3.0,59.0,good,recycle
29230.0,SKU29230,6.0,6.0,4.0,8.0,83.0,average,recycle
29231.0,SKU29231,3.0,7.0,6.0,1.0,83.0,average,reuse
29232.0,SKU29232,3.0,4.0,5.0,6.0,82.0,poor,recycle
29233.0,SKU29233,10.0,1.0,6.0,5.0,83.0,excellent,recycle
29234.0,SKU29234,3.0,9.0,3.0,4.0,66.0,average,repair
29235.0,SKU29235,3.0,10.0,9.0,2.0,69.0,average,reuse
29236.0,SKU29236,3.0,5.0,4.0,9.0,96.0,good,repair
29237.0,SKU29237,7.0,9.0,2.0,3.0,57.0,poor,reuse
29238.0,SKU29238,5.0,10.0,9.0,8.0,66.0,average,reuse
29239.0,SKU29239,10.0,1.0,4.0,6.0,71.0,good,reuse
29240.0,SKU29240,6.0,8.0,5.0,1.0,84.0,good,reuse
29241.0,SKU29241,7.0,10.0,4.0,7.0,85.0,average,recycle
29242.0,SKU29242,7.0,5.0,3.0,7.0,61.0,excellent,recycle
29243.0,SKU29243,1.0,4.0,6.0,6.0,82.0,excellent,repair
29244.0,SKU29244,5.0,5.0,4.0,6.0,60.0,poor,recycle
29245.0,SKU29245,4.0,6.0,4.0,10.0,96.0,excellent,repair
29246.0,SKU29246,2.0,8.0,10.0,8.0,64.0,poor,refurbish
29247.0,SKU29247,5.0,5.0,10.0,6.0,91.0,poor,reuse
29248.0,SKU29248,5.0,10.0,10.0,8.0,98.0,excellent,reuse
29249.0,SKU29249,6.0,1.0,9.0,4.0,99.0,poor,recycle
29250.0,SKU29250,10.0,3.0,6.0,1.0,56.0,average,refurbish
29251.0,SKU29251,7.0,5.0,1.0,5.0,75.0,excellent,recycle
29252.0,SKU29252,1.0,2.0,10.0,7.0,76.0,poor,repair
29253.0,SKU29253,10.0,6.0,8.0,2.0,91.0,excellent,reuse
29254.0,SKU29254,1.0,5.0,1.0,9.0,62.0,average,recycle
29255.0,SKU29255,1.0,7.0,6.0,8.0,64.0,poor,repair
29256.0,SKU29256,7.0,4.0,4.0,1.0,100.0,average,repair
29257.0,SKU29257,9.0,5.0,4.0,6.0,56.0,poor,reuse
29258.0,SKU29258,4.0,7.0,4.0,1.0,72.0,poor,repair
29259.0,SKU29259,9.0,8.0,4.0,3.0,73.0,average,reuse
29260.0,SKU29260,9.0,3.0,2.0,2.0,84.0,average,recycle
29261.0,SKU29261,6.0,1.0,6.0,8.0,75.0,average,repair
29262.0,SKU29262,1.0,1.0,6.0,8.0,75.0,poor,reuse
29263.0,SKU29263,4.0,3.0,2.0,7.0,98.0,poor,repair
29264.0,SKU29264,10.0,8.0,4.0,7.0,60.0,poor,recycle
29265.0,SKU29265,10.0,7.0,4.0,10.0,55.0,good,recycle
29266.0,SKU29266,7.0,1.0,1.0,9.0,94.0,average,refurbish
29267.0,SKU29267,5.0,2.0,5.0,9.0,54.0,poor,refurbish
29268.0,SKU29268,10.0,5.0,10.0,2.0,94.0,good,reuse
29269.0,SKU29269,4.0,7.0,8.0,10.0,53.0,good,repair
29270.0,SKU29270,5.0,8.0,10.0,6.0,94.0,good,repair
29271.0,SKU29271,4.0,3.0,8.0,5.0,70.0,poor,refurbish
29272.0,SKU29272,10.0,8.0,2.0,9.0,82.0,average,recycle
29273.0,SKU29273,6.0,10.0,8.0,5.0,97.0,excellent,repair
29274.0,SKU29274,1.0,6.0,2.0,8.0,62.0,good,recycle
29275.0,SKU29275,8.0,7.0,8.0,1.0,86.0,average,repair
29276.0,SKU29276,9.0,9.0,5.0,3.0,82.0,excellent,refurbish
29277.0,SKU29277,3.0,2.0,10.0,9.0,91.0,excellent,refurbish
29278.0,SKU29278,8.0,10.0,3.0,5.0,77.0,excellent,refurbish
29279.0,SKU29279,1.0,7.0,2.0,10.0,67.0,average,recycle
29280.0,SKU29280,6.0,1.0,10.0,7.0,84.0,good,reuse
29281.0,SKU29281,7.0,5.0,7.0,6.0,72.0,good,repair
29282.0,SKU29282,3.0,7.0,2.0,6.0,63.0,excellent,refurbish
29283.0,SKU29283,9.0,3.0,5.0,8.0,82.0,average,repair
29284.0,SKU29284,6.0,4.0,3.0,2.0,57.0,good,refurbish
29285.0,SKU29285,3.0,9.0,8.0,9.0,84.0,poor,repair
29286.0,SKU29286,6.0,4.0,7.0,1.0,59.0,poor,refurbish
29287.0,SKU29287,5.0,2.0,3.0,9.0,80.0,good,reuse
29288.0,SKU29288,6.0,3.0,9.0,1.0,62.0,excellent,recycle
29289.0,SKU29289,5.0,3.0,8.0,1.0,72.0,good,recycle
29290.0,SKU29290,10.0,5.0,4.0,9.0,83.0,good,reuse
29291.0,SKU29291,10.0,2.0,4.0,7.0,68.0,good,reuse
29292.0,SKU29292,2.0,4.0,4.0,3.0,83.0,excellent,recycle
29293.0,SKU29293,1.0,9.0,9.0,5.0,50.0,average,reuse
29294.0,SKU29294,4.0,9.0,1.0,5.0,80.0,excellent,reuse
29295.0,SKU29295,1.0,10.0,9.0,5.0,93.0,good,refurbish
29296.0,SKU29296,2.0,5.0,7.0,9.0,85.0,good,reuse
29297.0,SKU29297,3.0,6.0,7.0,1.0,81.0,good,recycle
29298.0,SKU29298,4.0,2.0,8.0,7.0,62.0,excellent,recycle
29299.0,SKU29299,1.0,1.0,3.0,1.0,94.0,excellent,reuse
29300.0,SKU29300,2.0,7.0,2.0,10.0,78.0,average,reuse
29301.0,SKU29301,7.0,2.0,8.0,8.0,61.0,poor,refurbish
29302.0,SKU29302,8.0,6.0,1.0,10.0,100.0,average,recycle
29303.0,SKU29303,3.0,10.0,8.0,8.0,94.0,good,refurbish
29304.0,SKU29304,1.0,3.0,6.0,3.0,89.0,poor,reuse
29305.0,SKU29305,2.0,1.0,9.0,10.0,82.0,poor,reuse
29306.0,SKU29306,9.0,7.0,6.0,6.0,62.0,average,recycle
29307.0,SKU29307,6.0,5.0,2.0,2.0,83.0,average,refurbish
29308.0,SKU29308,6.0,6.0,5.0,1.0,52.0,excellent,refurbish
29309.0,SKU29309,10.0,1.0,1.0,9.0,79.0,average,recycle
29310.0,SKU29310,8.0,10.0,3.0,1.0,77.0,excellent,refurbish
29311.0,SKU29311,10.0,8.0,1.0,1.0,78.0,average,reuse
29312.0,SKU29312,10.0,6.0,9.0,7.0,93.0,excellent,reuse
29313.0,SKU29313,3.0,5.0,5.0,5.0,55.0,excellent,refurbish
29314.0,SKU29314,5.0,1.0,10.0,5.0,74.0,excellent,reuse
29315.0,SKU29315,4.0,9.0,3.0,6.0,89.0,good,refurbish
29316.0,SKU29316,10.0,5.0,9.0,6.0,92.0,good,reuse
29317.0,SKU29317,6.0,10.0,2.0,4.0,63.0,good,recycle
29318.0,SKU29318,7.0,4.0,2.0,3.0,85.0,excellent,recycle
29319.0,SKU29319,8.0,9.0,3.0,6.0,88.0,average,refurbish
29320.0,SKU29320,8.0,6.0,7.0,9.0,97.0,average,repair
29321.0,SKU29321,8.0,4.0,1.0,1.0,61.0,good,repair
29322.0,SKU29322,6.0,1.0,3.0,6.0,76.0,excellent,refurbish
29323.0,SKU29323,6.0,10.0,7.0,3.0,90.0,good,reuse
29324.0,SKU29324,3.0,10.0,4.0,8.0,55.0,poor,repair
29325.0,SKU29325,6.0,9.0,9.0,1.0,91.0,average,refurbish
29326.0,SKU29326,10.0,2.0,7.0,3.0,78.0,poor,refurbish
29327.0,SKU29327,5.0,3.0,9.0,4.0,75.0,good,repair
29328.0,SKU29328,4.0,4.0,6.0,10.0,89.0,average,reuse
29329.0,SKU29329,10.0,6.0,1.0,9.0,82.0,good,repair
29330.0,SKU29330,8.0,4.0,10.0,8.0,66.0,poor,repair
29331.0,SKU29331,5.0,3.0,6.0,7.0,72.0,good,reuse
29332.0,SKU29332,10.0,4.0,1.0,1.0,87.0,average,repair
29333.0,SKU29333,10.0,1.0,8.0,2.0,86.0,poor,refurbish
29334.0,SKU29334,8.0,4.0,2.0,9.0,73.0,average,reuse
29335.0,SKU29335,5.0,6.0,4.0,8.0,80.0,excellent,repair
29336.0,SKU29336,8.0,10.0,10.0,7.0,68.0,good,repair
29337.0,SKU29337,2.0,10.0,8.0,10.0,95.0,average,reuse
29338.0,SKU29338,3.0,5.0,4.0,2.0,84.0,good,recycle
29339.0,SKU29339,6.0,6.0,6.0,1.0,51.0,good,recycle
29340.0,SKU29340,10.0,6.0,8.0,6.0,87.0,good,recycle
29341.0,SKU29341,4.0,5.0,9.0,1.0,99.0,good,reuse
29342.0,SKU29342,2.0,7.0,1.0,8.0,54.0,good,reuse
29343.0,SKU29343,8.0,6.0,6.0,4.0,68.0,average,recycle
29344.0,SKU29344,2.0,6.0,10.0,5.0,79.0,poor,refurbish
29345.0,SKU29345,6.0,4.0,10.0,4.0,91.0,average,repair
29346.0,SKU29346,8.0,9.0,4.0,4.0,99.0,poor,reuse
29347.0,SKU29347,3.0,3.0,6.0,3.0,68.0,excellent,reuse
29348.0,SKU29348,10.0,8.0,3.0,4.0,55.0,poor,recycle
29349.0,SKU29349,9.0,2.0,9.0,6.0,61.0,good,refurbish
29350.0,SKU29350,3.0,5.0,8.0,6.0,92.0,average,reuse
29351.0,SKU29351,7.0,9.0,2.0,5.0,74.0,average,reuse
29352.0,SKU29352,9.0,1.0,7.0,8.0,55.0,excellent,repair
29353.0,SKU29353,2.0,9.0,3.0,2.0,72.0,average,recycle
29354.0,SKU29354,10.0,2.0,8.0,5.0,78.0,excellent,repair
29355.0,SKU29355,10.0,10.0,5.0,4.0,86.0,good,reuse
29356.0,SKU29356,8.0,3.0,6.0,4.0,80.0,excellent,repair
29357.0,SKU29357,4.0,1.0,5.0,7.0,58.0,poor,recycle
29358.0,SKU29358,7.0,2.0,5.0,1.0,86.0,average,repair
29359.0,SKU29359,8.0,3.0,9.0,8.0,77.0,average,repair
29360.0,SKU29360,6.0,10.0,10.0,3.0,87.0,excellent,recycle
29361.0,SKU29361,2.0,8.0,1.0,2.0,81.0,average,recycle
29362.0,SKU29362,6.0,7.0,9.0,5.0,66.0,average,recycle
29363.0,SKU29363,10.0,6.0,1.0,9.0,50.0,poor,reuse
29364.0,SKU29364,6.0,2.0,4.0,6.0,97.0,average,repair
29365.0,SKU29365,6.0,5.0,2.0,1.0,70.0,poor,reuse
29366.0,SKU29366,9.0,8.0,2.0,5.0,62.0,poor,repair
29367.0,SKU29367,10.0,5.0,6.0,8.0,91.0,excellent,repair
29368.0,SKU29368,6.0,1.0,4.0,9.0,82.0,average,repair
29369.0,SKU29369,7.0,10.0,7.0,5.0,70.0,good,reuse
29370.0,SKU29370,1.0,10.0,6.0,9.0,92.0,average,recycle
29371.0,SKU29371,10.0,5.0,1.0,1.0,70.0,excellent,repair
29372.0,SKU29372,10.0,7.0,2.0,10.0,56.0,good,reuse
29373.0,SKU29373,5.0,7.0,9.0,1.0,97.0,good,reuse
29374.0,SKU29374,3.0,2.0,10.0,2.0,57.0,poor,repair
29375.0,SKU29375,8.0,1.0,10.0,5.0,90.0,good,refurbish
29376.0,SKU29376,8.0,4.0,2.0,4.0,56.0,poor,refurbish
29377.0,SKU29377,2.0,6.0,5.0,5.0,96.0,average,recycle
29378.0,SKU29378,4.0,10.0,5.0,7.0,84.0,poor,refurbish
29379.0,SKU29379,10.0,5.0,5.0,10.0,57.0,excellent,reuse
29380.0,SKU29380,1.0,5.0,1.0,7.0,57.0,poor,reuse
29381.0,SKU29381,8.0,9.0,5.0,4.0,59.0,poor,reuse
29382.0,SKU29382,4.0,9.0,8.0,5.0,80.0,excellent,recycle
29383.0,SKU29383,2.0,8.0,1.0,9.0,93.0,excellent,recycle
29384.0,SKU29384,10.0,10.0,2.0,3.0,98.0,good,recycle
29385.0,SKU29385,9.0,7.0,9.0,4.0,87.0,poor,reuse
29386.0,SKU29386,4.0,4.0,9.0,10.0,96.0,poor,repair
29387.0,SKU29387,4.0,6.0,4.0,1.0,99.0,excellent,refurbish
29388.0,SKU29388,6.0,9.0,8.0,6.0,94.0,good,recycle
29389.0,SKU29389,4.0,8.0,3.0,6.0,56.0,poor,recycle
29390.0,SKU29390,9.0,10.0,8.0,4.0,53.0,poor,reuse
29391.0,SKU29391,5.0,2.0,5.0,3.0,93.0,average,recycle
29392.0,SKU29392,5.0,3.0,3.0,5.0,52.0,poor,refurbish
29393.0,SKU29393,8.0,7.0,7.0,7.0,56.0,poor,refurbish
29394.0,SKU29394,7.0,3.0,3.0,10.0,85.0,average,refurbish
29395.0,SKU29395,2.0,7.0,1.0,2.0,84.0,average,refurbish
29396.0,SKU29396,5.0,1.0,6.0,6.0,100.0,excellent,recycle
29397.0,SKU29397,5.0,10.0,8.0,6.0,58.0,poor,repair
29398.0,SKU29398,4.0,7.0,4.0,10.0,91.0,poor,recycle
29399.0,SKU29399,2.0,8.0,7.0,7.0,96.0,average,recycle
29400.0,SKU29400,9.0,9.0,10.0,3.0,66.0,good,recycle
29401.0,SKU29401,5.0,5.0,6.0,4.0,96.0,average,reuse
29402.0,SKU29402,9.0,8.0,1.0,10.0,84.0,average,repair
29403.0,SKU29403,5.0,8.0,6.0,1.0,68.0,good,refurbish
29404.0,SKU29404,5.0,2.0,8.0,5.0,76.0,average,repair
29405.0,SKU29405,10.0,9.0,10.0,5.0,88.0,good,repair
29406.0,SKU29406,9.0,1.0,1.0,3.0,84.0,good,recycle
29407.0,SKU29407,2.0,10.0,2.0,8.0,76.0,excellent,reuse
29408.0,SKU29408,10.0,6.0,5.0,5.0,53.0,poor,refurbish
29409.0,SKU29409,7.0,1.0,2.0,5.0,58.0,good,reuse
29410.0,SKU29410,2.0,6.0,5.0,1.0,63.0,excellent,refurbish
29411.0,SKU29411,7.0,8.0,1.0,1.0,62.0,average,recycle
29412.0,SKU29412,10.0,5.0,9.0,8.0,77.0,average,reuse
29413.0,SKU29413,4.0,10.0,2.0,6.0,52.0,poor,reuse
29414.0,SKU29414,10.0,8.0,4.0,7.0,53.0,excellent,recycle
29415.0,SKU29415,2.0,6.0,1.0,7.0,95.0,average,recycle
29416.0,SKU29416,4.0,2.0,1.0,4.0,83.0,good,reuse
29417.0,SKU29417,1.0,1.0,8.0,4.0,96.0,average,refurbish
29418.0,SKU29418,5.0,9.0,8.0,4.0,97.0,good,repair
29419.0,SKU29419,4.0,4.0,2.0,1.0,96.0,good,repair
29420.0,SKU29420,3.0,8.0,7.0,1.0,63.0,average,refurbish
29421.0,SKU29421,3.0,9.0,4.0,10.0,60.0,average,refurbish
29422.0,SKU29422,1.0,2.0,8.0,2.0,99.0,good,repair
29423.0,SKU29423,4.0,3.0,3.0,10.0,89.0,excellent,repair
29424.0,SKU29424,6.0,3.0,9.0,8.0,97.0,good,reuse
29425.0,SKU29425,6.0,10.0,9.0,8.0,59.0,good,reuse
29426.0,SKU29426,9.0,7.0,2.0,7.0,93.0,average,repair
29427.0,SKU29427,4.0,2.0,2.0,9.0,60.0,average,refurbish
29428.0,SKU29428,4.0,6.0,1.0,4.0,85.0,good,repair
29429.0,SKU29429,9.0,8.0,8.0,2.0,61.0,average,refurbish
29430.0,SKU29430,10.0,3.0,2.0,4.0,100.0,good,recycle
29431.0,SKU29431,5.0,6.0,7.0,5.0,79.0,excellent,repair
29432.0,SKU29432,3.0,5.0,6.0,3.0,60.0,good,reuse
29433.0,SKU29433,4.0,5.0,6.0,4.0,81.0,good,recycle
29434.0,SKU29434,10.0,1.0,4.0,7.0,95.0,good,refurbish
29435.0,SKU29435,9.0,9.0,5.0,2.0,70.0,good,refurbish
29436.0,SKU29436,7.0,6.0,8.0,9.0,54.0,poor,refurbish
29437.0,SKU29437,2.0,9.0,9.0,1.0,68.0,good,reuse
29438.0,SKU29438,6.0,10.0,5.0,7.0,91.0,good,refurbish
29439.0,SKU29439,7.0,2.0,4.0,5.0,84.0,average,reuse
29440.0,SKU29440,9.0,5.0,2.0,3.0,97.0,average,recycle
29441.0,SKU29441,3.0,1.0,4.0,9.0,53.0,excellent,recycle
29442.0,SKU29442,9.0,8.0,5.0,7.0,70.0,excellent,reuse
29443.0,SKU29443,6.0,7.0,5.0,9.0,70.0,average,reuse
29444.0,SKU29444,4.0,4.0,1.0,9.0,92.0,good,recycle
29445.0,SKU29445,6.0,9.0,7.0,2.0,66.0,poor,refurbish
29446.0,SKU29446,7.0,3.0,10.0,7.0,53.0,poor,reuse
29447.0,SKU29447,5.0,7.0,1.0,8.0,72.0,average,refurbish
29448.0,SKU29448,1.0,6.0,1.0,5.0,76.0,good,refurbish
29449.0,SKU29449,1.0,8.0,10.0,2.0,55.0,excellent,refurbish
29450.0,SKU29450,1.0,5.0,8.0,2.0,76.0,average,refurbish
29451.0,SKU29451,8.0,5.0,8.0,8.0,61.0,good,repair
29452.0,SKU29452,7.0,6.0,10.0,10.0,66.0,good,recycle
29453.0,SKU29453,6.0,10.0,4.0,4.0,51.0,excellent,refurbish
29454.0,SKU29454,8.0,4.0,3.0,8.0,57.0,average,refurbish
29455.0,SKU29455,6.0,9.0,9.0,1.0,89.0,excellent,recycle
29456.0,SKU29456,5.0,1.0,6.0,4.0,98.0,excellent,recycle
29457.0,SKU29457,6.0,10.0,3.0,6.0,69.0,excellent,repair
29458.0,SKU29458,8.0,5.0,2.0,10.0,77.0,poor,recycle
29459.0,SKU29459,3.0,10.0,9.0,7.0,60.0,average,reuse
29460.0,SKU29460,4.0,3.0,10.0,4.0,61.0,average,repair
29461.0,SKU29461,8.0,2.0,9.0,8.0,50.0,poor,repair
29462.0,SKU29462,2.0,3.0,10.0,2.0,96.0,poor,recycle
29463.0,SKU29463,1.0,7.0,6.0,6.0,89.0,excellent,refurbish
29464.0,SKU29464,8.0,7.0,3.0,7.0,92.0,poor,reuse
29465.0,SKU29465,3.0,3.0,9.0,5.0,69.0,poor,repair
