bom_id,sku_id,product_id,component_name,component_weight,recyclable,recycled_content_percentage,supplier_name,cost_per_component,hazardous_material_flag
BOM27014,SKU27014,27014.0,screen,598.0,no,47.0,abc ltd,4054.0,no
BOM27015,SKU27015,27015.0,motherboard,487.0,no,46.0,xyz pvt ltd,2435.0,yes
BOM27016,SKU27016,27016.0,keyboard,686.0,yes,38.0,abc ltd,4451.0,no
BOM27017,SKU27017,27017.0,motherboard,827.0,yes,79.0,abc ltd,3774.0,yes
BOM27018,SKU27018,27018.0,battery,986.0,no,66.0,tech components,3871.0,no
BOM27019,SKU27019,27019.0,screen,1000.0,yes,23.0,abc ltd,1314.0,yes
BOM27020,SKU27020,27020.0,keyboard,322.0,yes,81.0,xyz pvt ltd,2652.0,no
BOM27021,SKU27021,27021.0,battery,423.0,no,39.0,tech components,3812.0,yes
BOM27022,SKU27022,27022.0,battery,826.0,no,54.0,abc ltd,1943.0,yes
BOM27023,SKU27023,27023.0,motherboard,794.0,no,68.0,abc ltd,4628.0,yes
BOM27024,SKU27024,27024.0,keyboard,761.0,no,46.0,xyz pvt ltd,4770.0,yes
BOM27025,SKU27025,27025.0,screen,660.0,no,60.0,xyz pvt ltd,1141.0,no
BOM27026,SKU27026,27026.0,battery,566.0,yes,51.0,xyz pvt ltd,4401.0,yes
BOM27027,SKU27027,27027.0,keyboard,800.0,yes,53.0,tech components,720.0,no
BOM27028,SKU27028,27028.0,battery,322.0,yes,65.0,xyz pvt ltd,3286.0,yes
BOM27029,SKU27029,27029.0,keyboard,547.0,no,43.0,xyz pvt ltd,3021.0,no
BOM27030,SKU27030,27030.0,screen,427.0,yes,50.0,tech components,2259.0,no
BOM27031,SKU27031,27031.0,screen,982.0,yes,64.0,xyz pvt ltd,538.0,yes
BOM27032,SKU27032,27032.0,screen,143.0,yes,74.0,xyz pvt ltd,4835.0,no
BOM27033,SKU27033,27033.0,battery,665.0,yes,91.0,tech components,4081.0,no
BOM27034,SKU27034,27034.0,screen,654.0,yes,84.0,xyz pvt ltd,1861.0,yes
BOM27035,SKU27035,27035.0,screen,464.0,yes,21.0,abc ltd,2084.0,yes
BOM27036,SKU27036,27036.0,motherboard,974.0,no,61.0,tech components,888.0,no
BOM27037,SKU27037,27037.0,screen,872.0,no,11.0,abc ltd,4090.0,no
BOM27038,SKU27038,27038.0,keyboard,578.0,no,3.0,abc ltd,934.0,yes
BOM27039,SKU27039,27039.0,motherboard,410.0,yes,80.0,tech components,3897.0,no
BOM27040,SKU27040,27040.0,screen,264.0,no,70.0,xyz pvt ltd,3398.0,no
BOM27041,SKU27041,27041.0,keyboard,109.0,no,57.0,abc ltd,3020.0,no
BOM27042,SKU27042,27042.0,battery,567.0,yes,1.0,abc ltd,1354.0,no
BOM27043,SKU27043,27043.0,battery,826.0,yes,3.0,xyz pvt ltd,3788.0,no
BOM27044,SKU27044,27044.0,keyboard,485.0,yes,99.0,abc ltd,4078.0,no
BOM27045,SKU27045,27045.0,motherboard,361.0,no,85.0,xyz pvt ltd,2900.0,no
BOM27046,SKU27046,27046.0,keyboard,334.0,yes,54.0,xyz pvt ltd,1118.0,yes
BOM27047,SKU27047,27047.0,motherboard,516.0,yes,20.0,xyz pvt ltd,1839.0,yes
BOM27048,SKU27048,27048.0,screen,107.0,no,93.0,xyz pvt ltd,1905.0,no
BOM27049,SKU27049,27049.0,battery,905.0,no,23.0,xyz pvt ltd,3287.0,yes
BOM27050,SKU27050,27050.0,screen,194.0,no,23.0,abc ltd,3844.0,yes
BOM27051,SKU27051,27051.0,keyboard,927.0,no,96.0,xyz pvt ltd,3621.0,no
BOM27052,SKU27052,27052.0,keyboard,480.0,no,46.0,xyz pvt ltd,1614.0,yes
BOM27053,SKU27053,27053.0,screen,177.0,yes,68.0,tech components,4494.0,no
BOM27054,SKU27054,27054.0,motherboard,123.0,no,57.0,abc ltd,3176.0,yes
BOM27055,SKU27055,27055.0,motherboard,443.0,no,55.0,tech components,1102.0,yes
BOM27056,SKU27056,27056.0,motherboard,308.0,yes,24.0,xyz pvt ltd,2886.0,no
BOM27057,SKU27057,27057.0,battery,318.0,no,72.0,abc ltd,1642.0,yes
BOM27058,SKU27058,27058.0,screen,671.0,yes,58.0,xyz pvt ltd,3368.0,no
BOM27059,SKU27059,27059.0,screen,214.0,yes,3.0,abc ltd,3518.0,yes
BOM27060,SKU27060,27060.0,keyboard,616.0,no,57.0,xyz pvt ltd,3908.0,no
BOM27061,SKU27061,27061.0,keyboard,533.0,yes,93.0,abc ltd,2866.0,no
BOM27062,SKU27062,27062.0,motherboard,656.0,yes,40.0,abc ltd,3226.0,yes
BOM27063,SKU27063,27063.0,battery,115.0,no,66.0,tech components,3633.0,no
BOM27064,SKU27064,27064.0,keyboard,695.0,no,48.0,abc ltd,3910.0,no
BOM27065,SKU27065,27065.0,screen,962.0,no,13.0,abc ltd,4204.0,yes
BOM27066,SKU27066,27066.0,battery,982.0,no,46.0,xyz pvt ltd,3648.0,no
BOM27067,SKU27067,27067.0,motherboard,722.0,yes,26.0,abc ltd,1789.0,yes
BOM27068,SKU27068,27068.0,motherboard,272.0,no,88.0,tech components,1160.0,no
BOM27069,SKU27069,27069.0,battery,843.0,no,4.0,abc ltd,3968.0,no
BOM27070,SKU27070,27070.0,battery,1000.0,no,58.0,xyz pvt ltd,1435.0,no
BOM27071,SKU27071,27071.0,screen,982.0,yes,69.0,xyz pvt ltd,3448.0,no
BOM27072,SKU27072,27072.0,battery,306.0,no,27.0,xyz pvt ltd,2271.0,yes
BOM27073,SKU27073,27073.0,battery,369.0,no,15.0,tech components,2506.0,yes
BOM27074,SKU27074,27074.0,keyboard,697.0,no,66.0,tech components,1406.0,yes
BOM27075,SKU27075,27075.0,battery,327.0,no,90.0,abc ltd,2460.0,no
BOM27076,SKU27076,27076.0,keyboard,536.0,no,88.0,abc ltd,3845.0,yes
BOM27077,SKU27077,27077.0,keyboard,840.0,no,64.0,abc ltd,937.0,no
BOM27078,SKU27078,27078.0,battery,788.0,no,45.0,xyz pvt ltd,3743.0,no
BOM27079,SKU27079,27079.0,battery,375.0,yes,90.0,abc ltd,717.0,no
BOM27080,SKU27080,27080.0,battery,844.0,yes,49.0,abc ltd,3626.0,no
BOM27081,SKU27081,27081.0,keyboard,506.0,yes,73.0,xyz pvt ltd,857.0,yes
BOM27082,SKU27082,27082.0,motherboard,431.0,no,74.0,tech components,3761.0,no
BOM27083,SKU27083,27083.0,screen,625.0,yes,26.0,tech components,2872.0,no
BOM27084,SKU27084,27084.0,screen,925.0,no,27.0,tech components,4669.0,no
BOM27085,SKU27085,27085.0,screen,389.0,yes,99.0,abc ltd,1244.0,no
BOM27086,SKU27086,27086.0,motherboard,434.0,yes,58.0,tech components,3840.0,no
BOM27087,SKU27087,27087.0,keyboard,599.0,yes,97.0,tech components,3483.0,yes
BOM27088,SKU27088,27088.0,screen,243.0,yes,13.0,abc ltd,4164.0,no
BOM27089,SKU27089,27089.0,battery,260.0,no,79.0,xyz pvt ltd,2604.0,no
BOM27090,SKU27090,27090.0,motherboard,978.0,no,91.0,abc ltd,4366.0,yes
BOM27091,SKU27091,27091.0,screen,305.0,no,79.0,abc ltd,1599.0,no
BOM27092,SKU27092,27092.0,battery,151.0,yes,16.0,tech components,1600.0,yes
BOM27093,SKU27093,27093.0,keyboard,827.0,yes,5.0,tech components,4396.0,no
BOM27094,SKU27094,27094.0,motherboard,741.0,no,24.0,xyz pvt ltd,4564.0,no
BOM27095,SKU27095,27095.0,motherboard,181.0,no,58.0,tech components,4747.0,no
BOM27096,SKU27096,27096.0,motherboard,618.0,yes,33.0,tech components,3971.0,yes
BOM27097,SKU27097,27097.0,screen,112.0,yes,81.0,tech components,2007.0,no
BOM27098,SKU27098,27098.0,screen,202.0,yes,64.0,tech components,2817.0,no
BOM27099,SKU27099,27099.0,battery,587.0,yes,77.0,tech components,4297.0,no
BOM27100,SKU27100,27100.0,battery,375.0,yes,59.0,abc ltd,3479.0,yes
BOM27101,SKU27101,27101.0,battery,725.0,yes,83.0,xyz pvt ltd,1605.0,no
BOM27102,SKU27102,27102.0,battery,820.0,no,29.0,tech components,3602.0,yes
BOM27103,SKU27103,27103.0,battery,879.0,no,63.0,xyz pvt ltd,1803.0,yes
BOM27104,SKU27104,27104.0,motherboard,676.0,yes,9.0,abc ltd,4125.0,yes
BOM27105,SKU27105,27105.0,motherboard,730.0,no,80.0,abc ltd,3769.0,yes
BOM27106,SKU27106,27106.0,keyboard,579.0,no,95.0,xyz pvt ltd,1505.0,yes
BOM27107,SKU27107,27107.0,battery,475.0,yes,17.0,abc ltd,3423.0,no
BOM27108,SKU27108,27108.0,motherboard,782.0,yes,36.0,xyz pvt ltd,2772.0,yes
BOM27109,SKU27109,27109.0,battery,999.0,no,2.0,xyz pvt ltd,792.0,no
BOM27110,SKU27110,27110.0,battery,876.0,yes,3.0,abc ltd,2967.0,yes
BOM27111,SKU27111,27111.0,motherboard,523.0,no,46.0,tech components,2691.0,yes
BOM27112,SKU27112,27112.0,screen,924.0,no,22.0,tech components,1363.0,yes
BOM27113,SKU27113,27113.0,screen,802.0,no,19.0,abc ltd,2381.0,no
BOM27114,SKU27114,27114.0,keyboard,449.0,no,27.0,abc ltd,3156.0,yes
BOM27115,SKU27115,27115.0,screen,729.0,yes,18.0,abc ltd,4131.0,yes
BOM27116,SKU27116,27116.0,battery,563.0,no,67.0,xyz pvt ltd,4832.0,yes
BOM27117,SKU27117,27117.0,battery,479.0,no,60.0,tech components,640.0,yes
BOM27118,SKU27118,27118.0,screen,461.0,no,65.0,tech components,3534.0,yes
BOM27119,SKU27119,27119.0,motherboard,443.0,yes,66.0,tech components,4294.0,no
BOM27120,SKU27120,27120.0,screen,587.0,yes,78.0,abc ltd,1498.0,no
BOM27121,SKU27121,27121.0,motherboard,146.0,no,65.0,tech components,2458.0,no
BOM27122,SKU27122,27122.0,screen,896.0,no,18.0,xyz pvt ltd,4715.0,no
BOM27123,SKU27123,27123.0,motherboard,545.0,yes,11.0,xyz pvt ltd,702.0,yes
BOM27124,SKU27124,27124.0,keyboard,668.0,yes,97.0,tech components,3050.0,no
BOM27125,SKU27125,27125.0,screen,135.0,no,56.0,abc ltd,1742.0,yes
BOM27126,SKU27126,27126.0,keyboard,119.0,no,78.0,xyz pvt ltd,4692.0,no
BOM27127,SKU27127,27127.0,motherboard,635.0,no,77.0,abc ltd,3110.0,yes
BOM27128,SKU27128,27128.0,battery,228.0,no,95.0,tech components,2660.0,no
BOM27129,SKU27129,27129.0,battery,810.0,no,77.0,xyz pvt ltd,2220.0,yes
BOM27130,SKU27130,27130.0,motherboard,653.0,yes,3.0,tech components,3149.0,yes
BOM27131,SKU27131,27131.0,battery,222.0,yes,27.0,tech components,3187.0,yes
BOM27132,SKU27132,27132.0,screen,450.0,no,5.0,tech components,1699.0,no
BOM27133,SKU27133,27133.0,motherboard,182.0,yes,72.0,tech components,2758.0,no
BOM27134,SKU27134,27134.0,keyboard,931.0,no,100.0,xyz pvt ltd,924.0,yes
BOM27135,SKU27135,27135.0,motherboard,251.0,no,39.0,tech components,4948.0,no
BOM27136,SKU27136,27136.0,motherboard,369.0,no,92.0,xyz pvt ltd,1845.0,yes
BOM27137,SKU27137,27137.0,screen,246.0,yes,69.0,xyz pvt ltd,766.0,yes
BOM27138,SKU27138,27138.0,motherboard,738.0,no,12.0,xyz pvt ltd,2509.0,yes
BOM27139,SKU27139,27139.0,screen,203.0,no,79.0,abc ltd,1100.0,no
BOM27140,SKU27140,27140.0,motherboard,206.0,no,64.0,tech components,1968.0,no
BOM27141,SKU27141,27141.0,keyboard,550.0,no,6.0,abc ltd,2262.0,yes
BOM27142,SKU27142,27142.0,screen,817.0,yes,88.0,xyz pvt ltd,1930.0,no
BOM27143,SKU27143,27143.0,screen,616.0,no,95.0,abc ltd,1961.0,no
BOM27144,SKU27144,27144.0,battery,411.0,yes,14.0,tech components,4702.0,no
BOM27145,SKU27145,27145.0,screen,812.0,yes,2.0,xyz pvt ltd,4345.0,no
BOM27146,SKU27146,27146.0,battery,236.0,yes,87.0,xyz pvt ltd,4435.0,yes
BOM27147,SKU27147,27147.0,battery,439.0,yes,52.0,tech components,2158.0,no
BOM27148,SKU27148,27148.0,keyboard,573.0,yes,96.0,xyz pvt ltd,3145.0,yes
BOM27149,SKU27149,27149.0,motherboard,295.0,yes,89.0,abc ltd,1679.0,yes
BOM27150,SKU27150,27150.0,motherboard,253.0,yes,32.0,tech components,1579.0,yes
BOM27151,SKU27151,27151.0,motherboard,681.0,no,9.0,tech components,2206.0,no
BOM27152,SKU27152,27152.0,screen,256.0,no,0.0,xyz pvt ltd,1049.0,no
BOM27153,SKU27153,27153.0,motherboard,218.0,yes,53.0,tech components,2000.0,yes
BOM27154,SKU27154,27154.0,motherboard,284.0,yes,68.0,abc ltd,3825.0,no
BOM27155,SKU27155,27155.0,keyboard,820.0,yes,24.0,abc ltd,4123.0,yes
BOM27156,SKU27156,27156.0,motherboard,903.0,no,46.0,xyz pvt ltd,4888.0,yes
BOM27157,SKU27157,27157.0,screen,218.0,yes,89.0,abc ltd,4672.0,yes
BOM27158,SKU27158,27158.0,motherboard,371.0,no,70.0,abc ltd,3764.0,no
BOM27159,SKU27159,27159.0,battery,484.0,no,53.0,tech components,4767.0,no
BOM27160,SKU27160,27160.0,motherboard,530.0,yes,0.0,tech components,587.0,no
BOM27161,SKU27161,27161.0,screen,147.0,yes,22.0,xyz pvt ltd,3148.0,yes
BOM27162,SKU27162,27162.0,screen,240.0,yes,11.0,abc ltd,2100.0,no
BOM27163,SKU27163,27163.0,keyboard,968.0,yes,3.0,abc ltd,672.0,yes
BOM27164,SKU27164,27164.0,screen,792.0,yes,71.0,xyz pvt ltd,2978.0,yes
BOM27165,SKU27165,27165.0,motherboard,798.0,no,94.0,abc ltd,4318.0,no
BOM27166,SKU27166,27166.0,screen,645.0,no,27.0,abc ltd,4389.0,yes
BOM27167,SKU27167,27167.0,keyboard,208.0,yes,16.0,xyz pvt ltd,2753.0,no
BOM27168,SKU27168,27168.0,battery,990.0,no,8.0,abc ltd,3537.0,yes
BOM27169,SKU27169,27169.0,screen,249.0,yes,87.0,abc ltd,1838.0,yes
BOM27170,SKU27170,27170.0,battery,771.0,no,39.0,xyz pvt ltd,4756.0,yes
BOM27171,SKU27171,27171.0,battery,604.0,no,19.0,xyz pvt ltd,3290.0,yes
BOM27172,SKU27172,27172.0,motherboard,819.0,yes,73.0,abc ltd,3672.0,no
BOM27173,SKU27173,27173.0,screen,840.0,no,61.0,xyz pvt ltd,2264.0,no
BOM27174,SKU27174,27174.0,screen,350.0,no,40.0,abc ltd,4351.0,yes
BOM27175,SKU27175,27175.0,screen,244.0,yes,10.0,xyz pvt ltd,2648.0,yes
BOM27176,SKU27176,27176.0,screen,873.0,no,97.0,xyz pvt ltd,3531.0,yes
BOM27177,SKU27177,27177.0,battery,690.0,no,59.0,tech components,3670.0,yes
BOM27178,SKU27178,27178.0,screen,324.0,no,83.0,abc ltd,4365.0,yes
BOM27179,SKU27179,27179.0,keyboard,819.0,yes,83.0,tech components,2285.0,no
BOM27180,SKU27180,27180.0,screen,142.0,yes,3.0,abc ltd,1931.0,yes
BOM27181,SKU27181,27181.0,screen,593.0,no,27.0,xyz pvt ltd,4990.0,yes
BOM27182,SKU27182,27182.0,keyboard,410.0,yes,14.0,abc ltd,648.0,no
BOM27183,SKU27183,27183.0,battery,437.0,no,41.0,tech components,1275.0,no
BOM27184,SKU27184,27184.0,motherboard,939.0,no,32.0,xyz pvt ltd,2703.0,yes
BOM27185,SKU27185,27185.0,screen,233.0,yes,12.0,tech components,3017.0,yes
BOM27186,SKU27186,27186.0,motherboard,262.0,yes,60.0,tech components,4503.0,no
BOM27187,SKU27187,27187.0,motherboard,516.0,yes,86.0,abc ltd,3413.0,yes
BOM27188,SKU27188,27188.0,battery,830.0,yes,4.0,tech components,3586.0,no
BOM27189,SKU27189,27189.0,battery,137.0,yes,40.0,tech components,1319.0,yes
BOM27190,SKU27190,27190.0,screen,135.0,no,18.0,tech components,2928.0,yes
BOM27191,SKU27191,27191.0,motherboard,257.0,no,37.0,xyz pvt ltd,4036.0,yes
BOM27192,SKU27192,27192.0,battery,260.0,yes,19.0,xyz pvt ltd,777.0,yes
BOM27193,SKU27193,27193.0,motherboard,453.0,yes,79.0,tech components,751.0,no
BOM27194,SKU27194,27194.0,screen,253.0,no,5.0,abc ltd,4939.0,no
BOM27195,SKU27195,27195.0,motherboard,732.0,yes,24.0,tech components,3257.0,no
BOM27196,SKU27196,27196.0,battery,826.0,no,97.0,abc ltd,1028.0,yes
BOM27197,SKU27197,27197.0,keyboard,958.0,yes,84.0,tech components,1164.0,no
BOM27198,SKU27198,27198.0,battery,855.0,no,100.0,tech components,2307.0,yes
BOM27199,SKU27199,27199.0,screen,492.0,yes,25.0,tech components,3322.0,yes
BOM27200,SKU27200,27200.0,keyboard,861.0,no,72.0,tech components,4569.0,no
BOM27201,SKU27201,27201.0,screen,345.0,no,7.0,tech components,1941.0,no
BOM27202,SKU27202,27202.0,keyboard,392.0,no,89.0,abc ltd,2270.0,no
BOM27203,SKU27203,27203.0,battery,221.0,yes,36.0,xyz pvt ltd,2149.0,no
BOM27204,SKU27204,27204.0,battery,960.0,no,88.0,abc ltd,3431.0,no
BOM27205,SKU27205,27205.0,keyboard,827.0,yes,84.0,xyz pvt ltd,1246.0,yes
BOM27206,SKU27206,27206.0,motherboard,982.0,no,91.0,xyz pvt ltd,3455.0,yes
BOM27207,SKU27207,27207.0,motherboard,987.0,yes,54.0,abc ltd,3716.0,yes
BOM27208,SKU27208,27208.0,battery,871.0,no,93.0,abc ltd,1575.0,yes
BOM27209,SKU27209,27209.0,motherboard,458.0,no,59.0,xyz pvt ltd,4264.0,no
BOM27210,SKU27210,27210.0,battery,334.0,yes,100.0,xyz pvt ltd,2594.0,no
BOM27211,SKU27211,27211.0,battery,730.0,no,58.0,abc ltd,707.0,yes
BOM27212,SKU27212,27212.0,screen,161.0,yes,61.0,xyz pvt ltd,4451.0,yes
BOM27213,SKU27213,27213.0,battery,764.0,no,72.0,abc ltd,4705.0,no
BOM27214,SKU27214,27214.0,screen,986.0,no,43.0,xyz pvt ltd,1284.0,yes
BOM27215,SKU27215,27215.0,motherboard,359.0,yes,50.0,xyz pvt ltd,4153.0,yes
BOM27216,SKU27216,27216.0,screen,832.0,no,70.0,xyz pvt ltd,2590.0,yes
BOM27217,SKU27217,27217.0,screen,694.0,no,2.0,abc ltd,3136.0,yes
BOM27218,SKU27218,27218.0,battery,811.0,no,82.0,abc ltd,914.0,yes
BOM27219,SKU27219,27219.0,screen,181.0,no,99.0,abc ltd,603.0,yes
BOM27220,SKU27220,27220.0,battery,298.0,yes,54.0,tech components,1668.0,yes
BOM27221,SKU27221,27221.0,battery,649.0,no,67.0,abc ltd,976.0,yes
BOM27222,SKU27222,27222.0,screen,593.0,no,55.0,xyz pvt ltd,3397.0,yes
BOM27223,SKU27223,27223.0,keyboard,582.0,no,20.0,tech components,4983.0,yes
BOM27224,SKU27224,27224.0,battery,233.0,yes,80.0,abc ltd,1534.0,yes
BOM27225,SKU27225,27225.0,battery,886.0,no,41.0,tech components,1526.0,yes
BOM27226,SKU27226,27226.0,keyboard,329.0,yes,6.0,tech components,2984.0,no
BOM27227,SKU27227,27227.0,battery,120.0,yes,87.0,tech components,2869.0,no
BOM27228,SKU27228,27228.0,keyboard,777.0,yes,1.0,abc ltd,4454.0,yes
BOM27229,SKU27229,27229.0,motherboard,911.0,yes,99.0,tech components,1790.0,no
BOM27230,SKU27230,27230.0,motherboard,197.0,yes,89.0,tech components,4579.0,yes
BOM27231,SKU27231,27231.0,battery,944.0,yes,5.0,abc ltd,2820.0,no
BOM27232,SKU27232,27232.0,motherboard,344.0,no,77.0,abc ltd,2862.0,yes
BOM27233,SKU27233,27233.0,motherboard,388.0,no,35.0,xyz pvt ltd,3845.0,yes
BOM27234,SKU27234,27234.0,battery,225.0,yes,81.0,tech components,2909.0,no
BOM27235,SKU27235,27235.0,battery,828.0,yes,52.0,abc ltd,1046.0,yes
BOM27236,SKU27236,27236.0,keyboard,835.0,yes,34.0,abc ltd,1985.0,yes
BOM27237,SKU27237,27237.0,keyboard,199.0,no,17.0,xyz pvt ltd,4699.0,yes
BOM27238,SKU27238,27238.0,battery,830.0,no,23.0,xyz pvt ltd,4542.0,no
BOM27239,SKU27239,27239.0,screen,862.0,no,43.0,abc ltd,2475.0,yes
BOM27240,SKU27240,27240.0,keyboard,393.0,yes,4.0,tech components,1713.0,yes
BOM27241,SKU27241,27241.0,motherboard,423.0,yes,2.0,abc ltd,837.0,no
BOM27242,SKU27242,27242.0,battery,237.0,yes,38.0,xyz pvt ltd,4020.0,yes
BOM27243,SKU27243,27243.0,keyboard,901.0,yes,31.0,tech components,4226.0,no
BOM27244,SKU27244,27244.0,battery,551.0,yes,40.0,xyz pvt ltd,874.0,no
BOM27245,SKU27245,27245.0,motherboard,846.0,no,49.0,xyz pvt ltd,2793.0,no
BOM27246,SKU27246,27246.0,screen,452.0,yes,36.0,tech components,1832.0,yes
BOM27247,SKU27247,27247.0,keyboard,462.0,no,63.0,tech components,3107.0,yes
BOM27248,SKU27248,27248.0,keyboard,177.0,yes,42.0,tech components,1956.0,yes
BOM27249,SKU27249,27249.0,battery,990.0,no,79.0,tech components,2591.0,no
BOM27250,SKU27250,27250.0,screen,523.0,no,40.0,abc ltd,4446.0,no
BOM27251,SKU27251,27251.0,screen,178.0,yes,64.0,tech components,2314.0,no
BOM27252,SKU27252,27252.0,motherboard,909.0,yes,2.0,xyz pvt ltd,4075.0,no
BOM27253,SKU27253,27253.0,keyboard,816.0,no,83.0,abc ltd,3304.0,yes
BOM27254,SKU27254,27254.0,keyboard,659.0,no,21.0,xyz pvt ltd,1343.0,no
BOM27255,SKU27255,27255.0,battery,141.0,yes,61.0,xyz pvt ltd,3026.0,no
BOM27256,SKU27256,27256.0,motherboard,552.0,no,80.0,abc ltd,975.0,no
BOM27257,SKU27257,27257.0,battery,491.0,yes,59.0,xyz pvt ltd,3737.0,yes
BOM27258,SKU27258,27258.0,motherboard,106.0,no,80.0,xyz pvt ltd,3413.0,yes
BOM27259,SKU27259,27259.0,keyboard,698.0,no,56.0,tech components,766.0,yes
BOM27260,SKU27260,27260.0,keyboard,152.0,yes,83.0,xyz pvt ltd,992.0,yes
BOM27261,SKU27261,27261.0,battery,261.0,yes,86.0,xyz pvt ltd,1499.0,no
BOM27262,SKU27262,27262.0,keyboard,560.0,no,98.0,xyz pvt ltd,699.0,no
BOM27263,SKU27263,27263.0,keyboard,279.0,no,29.0,tech components,4998.0,no
BOM27264,SKU27264,27264.0,keyboard,875.0,yes,70.0,tech components,4249.0,no
BOM27265,SKU27265,27265.0,screen,318.0,yes,78.0,abc ltd,4440.0,yes
BOM27266,SKU27266,27266.0,screen,635.0,yes,95.0,tech components,1204.0,no
BOM27267,SKU27267,27267.0,battery,134.0,yes,68.0,abc ltd,1274.0,no
BOM27268,SKU27268,27268.0,screen,661.0,no,19.0,abc ltd,4924.0,no
BOM27269,SKU27269,27269.0,keyboard,902.0,yes,71.0,tech components,2617.0,yes
BOM27270,SKU27270,27270.0,screen,989.0,yes,23.0,xyz pvt ltd,2468.0,yes
BOM27271,SKU27271,27271.0,motherboard,696.0,yes,15.0,xyz pvt ltd,2949.0,yes
BOM27272,SKU27272,27272.0,keyboard,494.0,yes,94.0,abc ltd,3879.0,no
BOM27273,SKU27273,27273.0,battery,763.0,yes,21.0,xyz pvt ltd,2905.0,yes
BOM27274,SKU27274,27274.0,battery,677.0,no,8.0,tech components,2934.0,yes
BOM27275,SKU27275,27275.0,battery,385.0,yes,47.0,abc ltd,728.0,no
BOM27276,SKU27276,27276.0,keyboard,590.0,yes,45.0,abc ltd,744.0,no
BOM27277,SKU27277,27277.0,motherboard,204.0,yes,81.0,tech components,1468.0,yes
BOM27278,SKU27278,27278.0,keyboard,601.0,no,89.0,abc ltd,4613.0,yes
BOM27279,SKU27279,27279.0,battery,231.0,no,93.0,abc ltd,4119.0,no
BOM27280,SKU27280,27280.0,motherboard,567.0,no,39.0,xyz pvt ltd,4851.0,no
BOM27281,SKU27281,27281.0,motherboard,201.0,no,38.0,abc ltd,2016.0,yes
BOM27282,SKU27282,27282.0,battery,238.0,no,22.0,abc ltd,3139.0,yes
BOM27283,SKU27283,27283.0,motherboard,609.0,no,30.0,xyz pvt ltd,1013.0,no
BOM27284,SKU27284,27284.0,battery,828.0,yes,47.0,abc ltd,2496.0,yes
BOM27285,SKU27285,27285.0,keyboard,988.0,no,21.0,tech components,4865.0,yes
BOM27286,SKU27286,27286.0,motherboard,980.0,no,39.0,xyz pvt ltd,1658.0,yes
BOM27287,SKU27287,27287.0,battery,775.0,no,48.0,tech components,2123.0,yes
BOM27288,SKU27288,27288.0,motherboard,168.0,no,42.0,abc ltd,1698.0,no
BOM27289,SKU27289,27289.0,screen,332.0,yes,98.0,abc ltd,936.0,yes
BOM27290,SKU27290,27290.0,battery,658.0,yes,42.0,abc ltd,2306.0,yes
BOM27291,SKU27291,27291.0,battery,194.0,yes,83.0,xyz pvt ltd,4314.0,yes
BOM27292,SKU27292,27292.0,battery,699.0,no,43.0,xyz pvt ltd,3006.0,no
BOM27293,SKU27293,27293.0,screen,760.0,yes,86.0,xyz pvt ltd,995.0,no
BOM27294,SKU27294,27294.0,keyboard,699.0,yes,7.0,abc ltd,676.0,yes
BOM27295,SKU27295,27295.0,motherboard,625.0,yes,3.0,xyz pvt ltd,2048.0,no
BOM27296,SKU27296,27296.0,battery,137.0,yes,87.0,tech components,2919.0,yes
BOM27297,SKU27297,27297.0,screen,179.0,no,50.0,xyz pvt ltd,844.0,yes
BOM27298,SKU27298,27298.0,keyboard,383.0,no,74.0,abc ltd,3789.0,yes
BOM27299,SKU27299,27299.0,keyboard,220.0,no,25.0,xyz pvt ltd,2712.0,yes
BOM27300,SKU27300,27300.0,motherboard,799.0,yes,52.0,xyz pvt ltd,4926.0,yes
BOM27301,SKU27301,27301.0,motherboard,871.0,yes,79.0,tech components,1348.0,no
BOM27302,SKU27302,27302.0,screen,346.0,no,78.0,abc ltd,870.0,yes
BOM27303,SKU27303,27303.0,screen,799.0,no,0.0,abc ltd,2992.0,no
BOM27304,SKU27304,27304.0,keyboard,778.0,no,97.0,abc ltd,4099.0,no
BOM27305,SKU27305,27305.0,battery,763.0,yes,81.0,tech components,4919.0,yes
BOM27306,SKU27306,27306.0,battery,768.0,no,39.0,abc ltd,1003.0,no
BOM27307,SKU27307,27307.0,screen,865.0,yes,60.0,tech components,2558.0,yes
BOM27308,SKU27308,27308.0,screen,394.0,no,87.0,tech components,2067.0,no
BOM27309,SKU27309,27309.0,screen,382.0,yes,8.0,abc ltd,2781.0,no
BOM27310,SKU27310,27310.0,battery,822.0,yes,81.0,tech components,1403.0,yes
BOM27311,SKU27311,27311.0,battery,384.0,no,98.0,tech components,4874.0,yes
BOM27312,SKU27312,27312.0,keyboard,684.0,no,13.0,abc ltd,2368.0,yes
BOM27313,SKU27313,27313.0,battery,362.0,yes,17.0,xyz pvt ltd,4347.0,yes
BOM27314,SKU27314,27314.0,screen,938.0,yes,49.0,tech components,1326.0,yes
BOM27315,SKU27315,27315.0,keyboard,585.0,yes,56.0,abc ltd,1949.0,no
BOM27316,SKU27316,27316.0,screen,801.0,no,65.0,xyz pvt ltd,4211.0,no
BOM27317,SKU27317,27317.0,screen,707.0,no,37.0,tech components,4989.0,yes
BOM27318,SKU27318,27318.0,keyboard,889.0,yes,52.0,abc ltd,2526.0,no
BOM27319,SKU27319,27319.0,battery,438.0,no,12.0,tech components,2190.0,yes
