product_id,sku_id,recyclability_score,reusability_score,material_sustainability_score,warranty_score,overall_circularity_score,circularity_category,recommendation
26754,SKU26754,2,1,3,8,94,Good,Repair
26755,SKU26755,8,7,2,4,90,Good,Repair
26756,SKU26756,9,3,7,5,100,Excellent,Repair
26757,SKU26757,4,6,2,7,87,Average,Reuse
26758,SKU26758,10,6,1,1,93,Excellent,Refurbish
26759,SKU26759,5,9,8,3,70,Good,Reuse
26760,SKU26760,8,7,4,10,50,Average,Repair
26761,SKU26761,3,7,2,1,78,Good,Reuse
26762,SKU26762,2,6,10,2,84,Excellent,Repair
26763,SKU26763,9,1,8,3,70,Excellent,Reuse
26764,SKU26764,10,7,2,9,97,Poor,Recycle
26765,SKU26765,4,9,4,4,58,Excellent,Reuse
26766,SKU26766,10,5,8,10,64,Excellent,Repair
26767,SKU26767,1,9,10,3,96,Poor,Repair
26768,SKU26768,3,4,4,3,82,Excellent,Refurbish
26769,SKU26769,7,9,8,7,55,Good,Recycle
26770,SKU26770,8,7,8,4,65,Excellent,Reuse
26771,SKU26771,1,1,3,6,62,Excellent,Refurbish
26772,SKU26772,6,2,1,10,81,Excellent,Recycle
26773,SKU26773,4,10,9,7,56,Good,Repair
26774,SKU26774,8,8,9,3,73,Poor,Repair
26775,SKU26775,9,4,10,9,64,Poor,Recycle
26776,SKU26776,4,1,7,2,59,Poor,Refurbish
26777,SKU26777,4,7,1,5,67,Average,Repair
26778,SKU26778,4,3,3,1,52,Good,Refurbish
26779,SKU26779,1,6,4,3,93,Good,Refurbish
26780,SKU26780,7,3,2,8,50,Average,Repair
26781,SKU26781,8,1,4,4,53,Average,Recycle
26782,SKU26782,3,6,8,6,66,Average,Recycle
26783,SKU26783,4,2,4,5,74,Poor,Recycle
26784,SKU26784,6,2,1,3,94,Excellent,Recycle
26785,SKU26785,2,7,1,1,68,Poor,Reuse
26786,SKU26786,10,4,2,5,76,Excellent,Repair
26787,SKU26787,5,7,2,7,98,Excellent,Recycle
26788,SKU26788,1,5,2,9,97,Poor,Repair
26789,SKU26789,2,3,5,10,55,Average,Reuse
26790,SKU26790,7,5,10,3,84,Excellent,Reuse
26791,SKU26791,6,9,5,6,97,Excellent,Reuse
26792,SKU26792,7,4,9,7,69,Excellent,Reuse
26793,SKU26793,6,5,8,6,87,Average,Reuse
26794,SKU26794,5,6,5,3,78,Excellent,Refurbish
26795,SKU26795,8,7,6,3,60,Excellent,Reuse
26796,SKU26796,3,9,8,5,97,Excellent,Refurbish
26797,SKU26797,1,5,6,2,92,Poor,Repair
26798,SKU26798,4,6,9,3,60,Poor,Repair
26799,SKU26799,2,2,2,1,50,Average,Recycle
26800,SKU26800,10,3,5,8,87,Average,Reuse
26801,SKU26801,7,6,1,8,87,Excellent,Repair
26802,SKU26802,1,3,9,7,99,Good,Reuse
26803,SKU26803,8,7,5,6,55,Good,Recycle
26804,SKU26804,5,2,7,1,88,Poor,Refurbish
26805,SKU26805,3,5,10,3,52,Good,Reuse
26806,SKU26806,1,3,8,6,90,Poor,Repair
26807,SKU26807,8,7,8,6,51,Excellent,Reuse
26808,SKU26808,10,2,2,8,69,Good,Reuse
26809,SKU26809,2,3,3,9,95,Good,Repair
26810,SKU26810,3,8,4,5,61,Good,Recycle
26811,SKU26811,5,10,7,7,87,Average,Reuse
26812,SKU26812,6,7,6,4,56,Good,Recycle
26813,SKU26813,8,4,6,7,57,Poor,Recycle
26814,SKU26814,1,3,2,4,82,Average,Recycle
26815,SKU26815,5,1,4,6,86,Good,Refurbish
26816,SKU26816,1,3,7,1,100,Good,Reuse
26817,SKU26817,4,3,7,10,96,Good,Repair
26818,SKU26818,2,6,4,1,82,Good,Repair
26819,SKU26819,5,9,5,5,53,Excellent,Recycle
26820,SKU26820,7,10,10,1,84,Poor,Refurbish
26821,SKU26821,9,9,8,1,85,Good,Refurbish
26822,SKU26822,6,4,7,1,73,Poor,Refurbish
26823,SKU26823,8,6,9,9,78,Average,Reuse
26824,SKU26824,4,1,7,5,69,Average,Refurbish
26825,SKU26825,9,7,4,9,62,Poor,Recycle
26826,SKU26826,1,2,4,8,52,Average,Reuse
26827,SKU26827,7,2,2,2,71,Average,Recycle
26828,SKU26828,2,6,3,5,75,Average,Reuse
26829,SKU26829,8,10,10,2,93,Excellent,Refurbish
26830,SKU26830,2,1,10,4,74,Excellent,Repair
26831,SKU26831,3,10,9,4,75,Average,Recycle
26832,SKU26832,6,6,7,5,51,Good,Reuse
26833,SKU26833,3,8,8,4,80,Poor,Reuse
26834,SKU26834,5,9,5,7,56,Excellent,Recycle
26835,SKU26835,5,6,1,2,91,Excellent,Recycle
26836,SKU26836,10,3,3,2,85,Good,Reuse
26837,SKU26837,3,7,6,3,59,Good,Reuse
26838,SKU26838,10,9,1,3,73,Poor,Recycle
26839,SKU26839,3,4,5,6,81,Excellent,Recycle
26840,SKU26840,6,9,7,7,80,Average,Recycle
26841,SKU26841,4,1,3,1,65,Poor,Refurbish
26842,SKU26842,8,3,3,10,58,Excellent,Reuse
26843,SKU26843,2,5,5,7,73,Excellent,Repair
26844,SKU26844,1,6,6,3,57,Good,Refurbish
26845,SKU26845,2,9,8,9,87,Excellent,Refurbish
26846,SKU26846,7,8,5,9,58,Poor,Recycle
26847,SKU26847,4,7,10,10,62,Average,Recycle
26848,SKU26848,4,5,7,7,67,Poor,Repair
26849,SKU26849,3,2,7,3,89,Good,Reuse
26850,SKU26850,2,4,3,8,92,Average,Reuse
26851,SKU26851,5,7,9,1,83,Good,Repair
26852,SKU26852,1,7,8,4,74,Excellent,Repair
26853,SKU26853,6,3,10,1,91,Excellent,Refurbish
26854,SKU26854,8,4,1,7,92,Poor,Refurbish
26855,SKU26855,10,3,4,2,75,Poor,Reuse
26856,SKU26856,2,3,3,6,97,Poor,Repair
26857,SKU26857,8,4,7,2,89,Poor,Repair
26858,SKU26858,1,4,8,3,51,Good,Repair
26859,SKU26859,3,5,8,4,65,Excellent,Recycle
26860,SKU26860,8,9,3,1,89,Good,Recycle
26861,SKU26861,6,6,1,1,96,Average,Reuse
26862,SKU26862,5,8,3,7,71,Excellent,Refurbish
26863,SKU26863,4,4,1,6,55,Average,Recycle
26864,SKU26864,7,7,5,6,93,Good,Refurbish
26865,SKU26865,8,10,2,6,87,Excellent,Repair
26866,SKU26866,7,2,4,3,87,Excellent,Repair
26867,SKU26867,6,6,10,1,84,Excellent,Recycle
26868,SKU26868,1,8,6,1,91,Good,Refurbish
26869,SKU26869,1,8,4,8,67,Excellent,Repair
26870,SKU26870,1,10,6,5,56,Good,Repair
26871,SKU26871,10,8,9,7,92,Average,Reuse
26872,SKU26872,6,9,1,7,100,Excellent,Repair
26873,SKU26873,10,10,3,3,54,Excellent,Repair
26874,SKU26874,10,5,6,4,83,Average,Reuse
26875,SKU26875,3,8,9,10,66,Excellent,Reuse
26876,SKU26876,9,5,9,8,67,Good,Reuse
26877,SKU26877,2,7,3,10,100,Good,Reuse
26878,SKU26878,4,8,6,7,65,Excellent,Refurbish
26879,SKU26879,1,4,1,1,99,Good,Refurbish
26880,SKU26880,2,5,7,4,79,Average,Refurbish
26881,SKU26881,9,5,2,8,62,Average,Reuse
26882,SKU26882,7,9,1,9,88,Average,Reuse
26883,SKU26883,10,4,8,7,89,Poor,Refurbish
26884,SKU26884,5,10,1,4,86,Poor,Repair
26885,SKU26885,1,1,7,5,68,Poor,Repair
26886,SKU26886,5,3,4,8,86,Average,Recycle
26887,SKU26887,8,6,10,2,70,Excellent,Repair
26888,SKU26888,10,9,5,4,89,Average,Recycle
26889,SKU26889,2,1,6,3,62,Good,Repair
26890,SKU26890,3,3,3,5,77,Poor,Refurbish
26891,SKU26891,3,5,3,1,88,Good,Recycle
26892,SKU26892,2,5,6,9,66,Excellent,Refurbish
26893,SKU26893,4,1,6,5,92,Excellent,Reuse
26894,SKU26894,6,1,3,3,95,Poor,Reuse
26895,SKU26895,6,1,4,3,62,Poor,Recycle
26896,SKU26896,2,6,5,5,73,Average,Refurbish
26897,SKU26897,3,8,10,5,78,Poor,Recycle
26898,SKU26898,10,6,1,2,97,Poor,Reuse
26899,SKU26899,6,9,3,8,66,Good,Reuse
26900,SKU26900,1,10,4,4,91,Average,Repair
26901,SKU26901,7,6,5,9,75,Poor,Repair
26902,SKU26902,1,1,2,10,54,Poor,Refurbish
26903,SKU26903,9,6,7,7,73,Good,Reuse
26904,SKU26904,8,4,8,6,95,Excellent,Refurbish
26905,SKU26905,4,2,9,8,78,Average,Reuse
26906,SKU26906,2,5,3,10,69,Average,Reuse
26907,SKU26907,2,3,7,2,94,Good,Recycle
26908,SKU26908,7,6,8,5,94,Poor,Refurbish
26909,SKU26909,5,6,2,2,82,Average,Refurbish
26910,SKU26910,6,6,4,4,59,Excellent,Recycle
26911,SKU26911,6,5,2,8,50,Excellent,Reuse
26912,SKU26912,5,5,3,6,57,Average,Refurbish
26913,SKU26913,2,3,8,6,69,Poor,Reuse
26914,SKU26914,10,8,10,4,55,Poor,Recycle
26915,SKU26915,7,5,7,4,68,Poor,Reuse
26916,SKU26916,7,5,5,6,69,Good,Repair
26917,SKU26917,4,9,4,2,56,Average,Repair
26918,SKU26918,7,2,8,7,66,Poor,Repair
26919,SKU26919,5,10,5,6,77,Poor,Repair
26920,SKU26920,1,9,1,7,62,Poor,Repair
26921,SKU26921,4,10,6,6,94,Good,Recycle
26922,SKU26922,3,7,7,2,77,Good,Recycle
26923,SKU26923,3,8,9,8,70,Excellent,Refurbish
26924,SKU26924,7,4,6,1,62,Average,Reuse
26925,SKU26925,4,3,4,8,91,Good,Refurbish
26926,SKU26926,3,8,2,9,99,Average,Repair
26927,SKU26927,3,8,5,7,74,Excellent,Refurbish
26928,SKU26928,9,4,1,9,68,Good,Repair
26929,SKU26929,5,9,1,8,97,Average,Recycle
26930,SKU26930,8,4,1,7,87,Good,Recycle
26931,SKU26931,8,8,2,2,80,Average,Recycle
26932,SKU26932,7,1,1,3,94,Average,Reuse
26933,SKU26933,5,5,9,3,68,Good,Repair
26934,SKU26934,5,6,6,1,79,Average,Recycle
26935,SKU26935,9,1,5,1,62,Average,Repair
26936,SKU26936,2,10,2,8,74,Average,Refurbish
26937,SKU26937,3,8,6,9,60,Good,Reuse
26938,SKU26938,1,2,10,3,54,Good,Recycle
26939,SKU26939,3,7,10,7,80,Average,Refurbish
26940,SKU26940,1,4,9,6,76,Good,Refurbish
26941,SKU26941,7,7,7,5,67,Poor,Reuse
26942,SKU26942,7,3,3,2,80,Good,Refurbish
26943,SKU26943,6,1,7,6,98,Poor,Recycle
26944,SKU26944,9,4,10,5,84,Poor,Reuse
26945,SKU26945,3,2,10,2,77,Average,Repair
26946,SKU26946,6,1,7,4,99,Poor,Repair
26947,SKU26947,10,5,8,8,88,Good,Repair
26948,SKU26948,2,2,4,4,93,Poor,Recycle
26949,SKU26949,5,5,2,4,77,Excellent,Reuse
26950,SKU26950,2,9,7,9,94,Average,Refurbish
26951,SKU26951,4,5,3,10,69,Good,Refurbish
26952,SKU26952,2,9,5,5,95,Good,Recycle
26953,SKU26953,10,10,4,6,51,Excellent,Refurbish
26954,SKU26954,6,3,2,2,72,Good,Repair
26955,SKU26955,4,6,3,2,68,Average,Repair
26956,SKU26956,9,6,5,10,84,Good,Reuse
26957,SKU26957,3,5,5,2,74,Average,Reuse
26958,SKU26958,6,6,5,10,100,Excellent,Recycle
26959,SKU26959,4,10,1,7,51,Average,Refurbish
26960,SKU26960,3,5,5,8,64,Good,Reuse
26961,SKU26961,7,6,9,6,57,Average,Reuse
26962,SKU26962,8,6,2,1,53,Good,Repair
26963,SKU26963,9,9,7,6,87,Excellent,Repair
26964,SKU26964,6,9,1,9,83,Poor,Reuse
26965,SKU26965,2,5,4,5,78,Excellent,Recycle
26966,SKU26966,5,6,6,8,89,Good,Reuse
26967,SKU26967,4,6,3,1,96,Average,Recycle
26968,SKU26968,6,8,10,2,96,Average,Reuse
26969,SKU26969,2,10,7,7,71,Average,Refurbish
26970,SKU26970,4,1,9,1,95,Average,Recycle
26971,SKU26971,10,3,10,6,67,Good,Repair
26972,SKU26972,3,10,5,4,62,Poor,Repair
26973,SKU26973,10,2,4,4,81,Excellent,Recycle
26974,SKU26974,2,3,1,5,83,Poor,Repair
26975,SKU26975,3,1,1,7,58,Poor,Repair
26976,SKU26976,1,7,10,9,55,Good,Repair
26977,SKU26977,8,3,5,8,56,Good,Reuse
26978,SKU26978,8,2,1,3,84,Excellent,Reuse
26979,SKU26979,7,9,6,1,65,Average,Repair
26980,SKU26980,9,8,7,3,52,Poor,Recycle
26981,SKU26981,10,10,8,6,61,Average,Recycle
26982,SKU26982,7,10,4,8,95,Average,Repair
26983,SKU26983,6,4,4,5,58,Excellent,Reuse
26984,SKU26984,2,4,1,3,89,Excellent,Recycle
26985,SKU26985,6,1,3,9,68,Average,Reuse
26986,SKU26986,4,1,5,7,65,Average,Reuse
26987,SKU26987,8,6,9,3,95,Excellent,Reuse
26988,SKU26988,10,3,2,8,88,Excellent,Refurbish
26989,SKU26989,9,2,1,5,56,Poor,Reuse
26990,SKU26990,5,3,7,9,65,Poor,Refurbish
26991,SKU26991,8,9,3,10,55,Average,Reuse
26992,SKU26992,8,10,8,1,67,Average,Recycle
26993,SKU26993,5,9,9,3,92,Excellent,Refurbish
26994,SKU26994,1,1,6,4,98,Excellent,Repair
26995,SKU26995,1,3,7,5,84,Average,Reuse
26996,SKU26996,2,9,9,6,96,Average,Refurbish
26997,SKU26997,7,9,9,7,75,Excellent,Refurbish
26998,SKU26998,3,1,10,9,63,Average,Refurbish
26999,SKU26999,3,7,1,1,91,Average,Repair
27000,SKU27000,6,3,5,2,53,Average,Refurbish
27001,SKU27001,1,8,10,4,77,Good,Recycle
27002,SKU27002,9,5,9,2,82,Good,Refurbish
27003,SKU27003,5,6,5,8,59,Excellent,Refurbish
27004,SKU27004,2,10,3,8,76,Average,Repair
27005,SKU27005,2,9,7,1,79,Poor,Repair
27006,SKU27006,3,8,4,1,85,Average,Recycle
27007,SKU27007,6,4,7,9,90,Excellent,Recycle
27008,SKU27008,4,7,3,5,56,Excellent,Reuse
27009,SKU27009,10,10,9,6,54,Poor,Repair
27010,SKU27010,10,5,1,3,69,Excellent,Reuse
27011,SKU27011,8,6,7,9,72,Excellent,Recycle
27012,SKU27012,6,4,2,5,99,Excellent,Repair
27013,SKU27013,10,9,1,6,94,Good,Refurbish
27014,SKU27014,9,5,9,5,89,Average,Repair
27015,SKU27015,10,6,2,3,74,Excellent,Refurbish
27016,SKU27016,1,9,8,2,87,Good,Reuse
27017,SKU27017,3,2,4,5,73,Good,Repair
27018,SKU27018,3,5,9,10,77,Good,Refurbish
27019,SKU27019,10,3,7,6,84,Excellent,Refurbish
27020,SKU27020,10,8,8,6,69,Average,Repair
27021,SKU27021,8,8,7,5,69,Excellent,Reuse
27022,SKU27022,1,5,7,9,70,Poor,Reuse
27023,SKU27023,4,4,3,8,56,Excellent,Refurbish
27024,SKU27024,1,7,8,10,60,Good,Refurbish
27025,SKU27025,7,7,4,1,60,Poor,Reuse
27026,SKU27026,6,8,2,4,77,Excellent,Reuse
27027,SKU27027,1,6,7,1,83,Good,Refurbish
27028,SKU27028,5,5,7,5,72,Good,Reuse
27029,SKU27029,2,2,1,1,68,Good,Repair
27030,SKU27030,1,9,5,1,67,Average,Recycle
27031,SKU27031,10,1,1,9,96,Excellent,Reuse
27032,SKU27032,1,10,5,1,69,Excellent,Refurbish
27033,SKU27033,4,9,9,4,66,Poor,Reuse
27034,SKU27034,7,9,2,10,52,Poor,Repair
27035,SKU27035,1,1,4,8,98,Poor,Repair
27036,SKU27036,8,4,7,5,67,Average,Reuse
27037,SKU27037,9,8,10,5,67,Excellent,Repair
27038,SKU27038,7,4,8,7,58,Excellent,Recycle
27039,SKU27039,10,7,2,4,65,Excellent,Repair
27040,SKU27040,6,7,9,3,50,Poor,Repair
27041,SKU27041,8,3,3,3,94,Average,Refurbish
27042,SKU27042,1,2,3,9,78,Good,Refurbish
27043,SKU27043,8,6,10,8,81,Good,Recycle
27044,SKU27044,7,3,4,5,58,Average,Refurbish
27045,SKU27045,2,10,3,2,51,Average,Recycle
27046,SKU27046,9,7,1,10,85,Average,Reuse
27047,SKU27047,10,6,5,2,87,Excellent,Recycle
27048,SKU27048,5,2,4,2,69,Poor,Refurbish
27049,SKU27049,2,7,7,10,92,Poor,Reuse
27050,SKU27050,6,6,3,9,78,Average,Refurbish
27051,SKU27051,6,10,7,2,59,Excellent,Recycle
27052,SKU27052,1,8,4,5,69,Good,Recycle
27053,SKU27053,5,5,4,9,78,Excellent,Recycle
27054,SKU27054,2,2,2,6,96,Poor,Recycle
27055,SKU27055,4,8,1,10,88,Poor,Refurbish
27056,SKU27056,6,1,3,8,67,Poor,Refurbish
27057,SKU27057,6,8,7,10,85,Poor,Repair
27058,SKU27058,4,8,6,7,69,Good,Repair
27059,SKU27059,3,5,8,10,57,Poor,Repair
27060,SKU27060,7,5,3,5,53,Good,Refurbish
27061,SKU27061,9,8,7,8,59,Excellent,Recycle
27062,SKU27062,3,10,10,2,92,Good,Repair
27063,SKU27063,7,9,3,10,100,Average,Repair
27064,SKU27064,6,7,7,9,67,Poor,Repair
27065,SKU27065,4,1,6,8,59,Excellent,Reuse
27066,SKU27066,7,6,5,3,76,Poor,Repair
27067,SKU27067,10,8,10,7,96,Good,Recycle
27068,SKU27068,1,6,9,2,75,Excellent,Reuse
27069,SKU27069,3,6,9,4,92,Excellent,Recycle
27070,SKU27070,1,5,7,5,53,Good,Reuse
27071,SKU27071,9,10,10,3,65,Poor,Repair
27072,SKU27072,7,6,1,6,73,Poor,Recycle
27073,SKU27073,8,5,6,8,57,Poor,Refurbish
27074,SKU27074,3,8,9,8,74,Average,Repair
27075,SKU27075,3,2,7,3,88,Average,Recycle
27076,SKU27076,8,10,2,3,93,Excellent,Repair
27077,SKU27077,4,8,2,10,89,Poor,Repair
27078,SKU27078,6,6,6,2,78,Poor,Reuse
27079,SKU27079,6,8,7,2,74,Good,Recycle
27080,SKU27080,9,10,7,6,74,Good,Refurbish
27081,SKU27081,6,3,2,10,77,Poor,Recycle
27082,SKU27082,8,3,7,4,82,Average,Refurbish
27083,SKU27083,4,7,6,10,88,Good,Repair
27084,SKU27084,5,6,10,10,80,Good,Recycle
27085,SKU27085,10,1,9,6,59,Excellent,Recycle
27086,SKU27086,6,1,8,3,60,Good,Recycle
27087,SKU27087,10,2,10,7,54,Good,Repair
27088,SKU27088,8,6,7,7,65,Average,Refurbish
27089,SKU27089,1,8,1,8,95,Poor,Refurbish
27090,SKU27090,7,2,1,9,55,Good,Repair
27091,SKU27091,10,8,5,1,76,Excellent,Refurbish
27092,SKU27092,4,2,6,7,81,Average,Recycle
27093,SKU27093,10,3,1,5,67,Good,Recycle
27094,SKU27094,10,10,8,1,54,Poor,Refurbish
27095,SKU27095,4,9,1,5,50,Poor,Refurbish
27096,SKU27096,6,10,6,7,86,Good,Refurbish
27097,SKU27097,1,8,3,9,84,Excellent,Refurbish
27098,SKU27098,4,2,2,7,54,Average,Repair
27099,SKU27099,6,8,4,4,62,Average,Repair
27100,SKU27100,9,9,5,2,70,Excellent,Recycle
27101,SKU27101,9,5,7,10,63,Excellent,Reuse
27102,SKU27102,9,8,7,4,70,Poor,Reuse
27103,SKU27103,9,2,3,1,66,Poor,Recycle
27104,SKU27104,8,6,4,9,100,Good,Repair
27105,SKU27105,6,10,4,8,78,Good,Reuse
27106,SKU27106,2,10,9,2,74,Good,Repair
27107,SKU27107,8,3,6,2,66,Poor,Reuse
27108,SKU27108,5,1,5,3,66,Average,Reuse
27109,SKU27109,4,2,6,7,66,Good,Repair
27110,SKU27110,9,3,5,9,99,Poor,Refurbish
27111,SKU27111,7,5,7,10,77,Average,Refurbish
27112,SKU27112,6,8,5,1,53,Excellent,Refurbish
27113,SKU27113,2,3,2,1,58,Average,Reuse
27114,SKU27114,9,4,4,1,65,Good,Reuse
27115,SKU27115,3,9,3,9,51,Average,Recycle
27116,SKU27116,8,2,8,5,58,Excellent,Recycle
27117,SKU27117,3,1,7,8,51,Poor,Recycle
27118,SKU27118,8,5,9,8,68,Good,Reuse
27119,SKU27119,4,3,7,2,94,Average,Refurbish
27120,SKU27120,5,2,2,5,65,Poor,Refurbish
27121,SKU27121,9,10,3,9,58,Excellent,Recycle
27122,SKU27122,2,8,9,2,71,Poor,Repair
27123,SKU27123,8,5,7,9,92,Good,Recycle
27124,SKU27124,10,7,9,2,82,Average,Reuse
27125,SKU27125,7,4,7,2,99,Good,Recycle
27126,SKU27126,3,3,5,5,92,Poor,Repair
27127,SKU27127,2,8,6,8,77,Excellent,Refurbish
27128,SKU27128,1,8,4,6,56,Poor,Recycle
27129,SKU27129,3,5,2,1,70,Excellent,Repair
27130,SKU27130,1,2,1,10,93,Average,Repair
27131,SKU27131,3,5,6,3,60,Poor,Repair
27132,SKU27132,10,1,5,10,75,Poor,Refurbish
27133,SKU27133,3,8,10,10,87,Poor,Reuse
27134,SKU27134,2,6,9,2,53,Average,Refurbish
27135,SKU27135,3,10,2,4,66,Poor,Repair
27136,SKU27136,6,7,6,5,95,Excellent,Reuse
27137,SKU27137,8,9,3,1,65,Good,Repair
27138,SKU27138,4,8,4,10,78,Excellent,Repair
27139,SKU27139,4,8,3,6,65,Good,Repair
27140,SKU27140,3,8,3,7,98,Average,Reuse
27141,SKU27141,8,4,1,1,58,Good,Recycle
27142,SKU27142,5,10,8,2,99,Poor,Repair
27143,SKU27143,8,4,6,3,72,Good,Repair
27144,SKU27144,3,7,9,8,59,Excellent,Refurbish
27145,SKU27145,9,5,4,9,60,Average,Reuse
27146,SKU27146,8,2,1,10,54,Poor,Recycle
27147,SKU27147,8,8,6,6,68,Average,Repair
27148,SKU27148,5,4,4,2,60,Excellent,Repair
27149,SKU27149,1,3,9,6,91,Good,Repair
27150,SKU27150,1,5,1,9,74,Excellent,Recycle
27151,SKU27151,9,1,10,8,53,Average,Repair
27152,SKU27152,7,1,7,4,80,Good,Repair
27153,SKU27153,4,7,1,9,68,Average,Reuse
27154,SKU27154,10,8,4,10,75,Poor,Repair
27155,SKU27155,7,8,2,5,98,Poor,Refurbish
27156,SKU27156,3,1,2,5,95,Excellent,Repair
27157,SKU27157,6,3,10,9,82,Average,Recycle
27158,SKU27158,4,7,4,8,52,Excellent,Recycle
27159,SKU27159,6,3,8,6,79,Poor,Reuse
27160,SKU27160,3,2,6,8,77,Good,Recycle
27161,SKU27161,9,1,4,3,57,Average,Reuse
27162,SKU27162,10,10,2,6,89,Average,Recycle
27163,SKU27163,9,7,8,9,85,Excellent,Recycle
27164,SKU27164,5,1,10,2,73,Excellent,Refurbish
27165,SKU27165,8,9,9,6,84,Poor,Refurbish
27166,SKU27166,3,5,2,3,91,Average,Reuse
27167,SKU27167,9,4,4,3,90,Average,Reuse
27168,SKU27168,6,4,10,4,93,Excellent,Refurbish
27169,SKU27169,9,10,4,5,74,Poor,Recycle
27170,SKU27170,6,9,6,3,86,Average,Reuse
27171,SKU27171,6,9,4,10,77,Good,Reuse
27172,SKU27172,10,3,2,6,56,Average,Refurbish
27173,SKU27173,10,4,10,1,56,Good,Recycle
27174,SKU27174,2,5,7,1,74,Poor,Refurbish
27175,SKU27175,7,5,7,7,90,Good,Repair
27176,SKU27176,2,2,4,7,93,Average,Recycle
27177,SKU27177,7,9,9,3,83,Good,Refurbish
27178,SKU27178,6,3,3,7,91,Excellent,Recycle
27179,SKU27179,10,4,4,2,72,Average,Reuse
27180,SKU27180,4,7,5,3,55,Excellent,Refurbish
27181,SKU27181,4,4,9,2,56,Good,Reuse
27182,SKU27182,9,5,8,5,100,Average,Repair
27183,SKU27183,10,2,10,9,51,Excellent,Reuse
27184,SKU27184,4,3,9,8,91,Poor,Refurbish
27185,SKU27185,7,9,4,3,72,Good,Repair
27186,SKU27186,6,1,5,4,96,Average,Refurbish
27187,SKU27187,3,9,10,10,74,Poor,Reuse
27188,SKU27188,10,4,8,9,83,Poor,Recycle
27189,SKU27189,5,4,9,5,81,Poor,Recycle
27190,SKU27190,2,2,8,5,88,Good,Recycle
27191,SKU27191,1,7,4,1,82,Good,Reuse
27192,SKU27192,2,7,10,7,56,Average,Repair
27193,SKU27193,2,10,1,2,98,Poor,Refurbish
27194,SKU27194,5,5,4,9,76,Good,Reuse
27195,SKU27195,3,3,5,7,79,Poor,Recycle
27196,SKU27196,3,7,3,9,81,Poor,Repair
27197,SKU27197,10,3,5,4,78,Excellent,Refurbish
27198,SKU27198,3,8,4,2,98,Good,Reuse
27199,SKU27199,10,7,9,6,92,Average,Repair
27200,SKU27200,1,3,8,4,83,Good,Recycle
27201,SKU27201,8,8,9,5,50,Good,Repair
27202,SKU27202,4,4,6,2,85,Poor,Refurbish
27203,SKU27203,8,1,8,3,90,Good,Refurbish
27204,SKU27204,7,7,5,1,92,Excellent,Recycle
27205,SKU27205,5,2,4,2,92,Excellent,Refurbish
27206,SKU27206,7,4,4,6,99,Poor,Refurbish
27207,SKU27207,7,8,1,2,98,Average,Reuse
27208,SKU27208,2,9,8,7,69,Excellent,Reuse
27209,SKU27209,10,2,8,3,68,Poor,Recycle
27210,SKU27210,10,1,1,3,95,Average,Reuse
27211,SKU27211,10,9,10,10,92,Poor,Repair
27212,SKU27212,4,4,4,1,98,Average,Reuse
27213,SKU27213,10,10,9,3,87,Good,Repair
27214,SKU27214,4,6,1,10,88,Good,Refurbish
27215,SKU27215,2,5,2,5,85,Excellent,Recycle
27216,SKU27216,3,1,2,10,53,Good,Reuse
27217,SKU27217,2,1,10,3,88,Good,Recycle
27218,SKU27218,10,3,6,2,78,Poor,Reuse
27219,SKU27219,6,10,6,8,97,Poor,Recycle
27220,SKU27220,7,7,6,2,62,Excellent,Refurbish
27221,SKU27221,4,3,10,5,97,Poor,Recycle
27222,SKU27222,9,10,7,2,76,Excellent,Recycle
27223,SKU27223,6,8,9,4,99,Good,Repair
27224,SKU27224,7,4,6,10,56,Good,Refurbish
27225,SKU27225,8,6,9,10,54,Good,Recycle
27226,SKU27226,10,5,4,4,87,Excellent,Recycle
27227,SKU27227,7,6,4,3,70,Average,Recycle
27228,SKU27228,8,2,2,8,52,Poor,Recycle
27229,SKU27229,9,6,2,7,74,Poor,Recycle
27230,SKU27230,10,4,9,3,83,Excellent,Reuse
27231,SKU27231,1,4,1,1,57,Average,Refurbish
27232,SKU27232,3,2,2,8,61,Excellent,Reuse
27233,SKU27233,1,1,6,2,84,Excellent,Repair
27234,SKU27234,2,3,3,9,76,Good,Refurbish
27235,SKU27235,3,9,8,3,90,Excellent,Repair
27236,SKU27236,4,6,7,4,81,Poor,Refurbish
27237,SKU27237,3,6,4,10,83,Average,Refurbish
27238,SKU27238,1,8,10,8,56,Poor,Repair
27239,SKU27239,1,5,1,10,89,Average,Repair
27240,SKU27240,2,2,6,10,87,Good,Repair
27241,SKU27241,9,6,5,10,77,Average,Reuse
27242,SKU27242,1,8,2,3,50,Good,Refurbish
27243,SKU27243,3,5,7,6,55,Average,Repair
27244,SKU27244,2,1,4,1,90,Good,Recycle
27245,SKU27245,9,7,1,6,97,Excellent,Refurbish
27246,SKU27246,1,8,10,7,63,Good,Reuse
27247,SKU27247,9,4,3,4,95,Excellent,Recycle
27248,SKU27248,5,1,9,6,52,Poor,Refurbish
27249,SKU27249,5,4,4,1,50,Poor,Recycle
27250,SKU27250,8,7,4,7,95,Excellent,Refurbish
27251,SKU27251,9,2,3,7,79,Good,Recycle
27252,SKU27252,7,5,8,4,98,Poor,Reuse
27253,SKU27253,7,5,9,10,75,Average,Recycle
27254,SKU27254,5,8,8,4,54,Poor,Reuse
27255,SKU27255,5,10,3,3,54,Average,Reuse
