warranty_id,sku_id,product_id,warranty_period_months,warranty_start_date,warranty_end_date,warranty_type,coverage_details,service_center_available,claim_status,last_service_date
WAR27067,SKU27067,27067.0,24,2025-03-27,2027-03-17,manufacturer,parts and service,yes,expired,2026-03-22
WAR27068,SKU27068,27068.0,24,2025-05-02,2027-04-22,seller,parts and service,no,expired,2026-04-27
WAR27069,SKU27069,27069.0,12,2023-02-07,2024-02-02,seller,parts and service,yes,expired,2023-08-06
WAR27070,SKU27070,27070.0,12,2024-05-12,2025-05-07,manufacturer,parts and service,no,expired,2024-11-08
WAR27071,SKU27071,27071.0,12,2024-06-26,2025-06-21,seller,parts and service,no,expired,2024-12-23
WAR27072,SKU27072,27072.0,6,2022-10-07,2023-04-05,seller,parts and service,no,active,2023-01-05
WAR27073,SKU27073,27073.0,6,2024-06-12,2024-12-09,manufacturer,parts and service,yes,expired,2024-09-10
WAR27074,SKU27074,27074.0,24,2022-05-19,2024-05-08,manufacturer,parts and service,yes,active,2023-05-14
WAR27075,SKU27075,27075.0,12,2024-06-12,2025-06-07,manufacturer,parts and service,no,active,2024-12-09
WAR27076,SKU27076,27076.0,6,2024-03-31,2024-09-27,manufacturer,parts and service,no,expired,2024-06-29
WAR27077,SKU27077,27077.0,12,2023-11-15,2024-11-09,seller,parts and service,yes,expired,2024-05-13
WAR27078,SKU27078,27078.0,24,2023-04-30,2025-04-19,manufacturer,parts and service,no,expired,2024-04-24
WAR27079,SKU27079,27079.0,24,2025-01-08,2026-12-29,manufacturer,parts and service,no,expired,2026-01-03
WAR27080,SKU27080,27080.0,6,2024-12-19,2025-06-17,manufacturer,parts and service,yes,expired,2025-03-19
WAR27081,SKU27081,27081.0,6,2022-06-28,2022-12-25,manufacturer,parts and service,yes,active,2022-09-26
WAR27082,SKU27082,27082.0,24,2025-06-05,2027-05-26,seller,parts and service,no,active,2026-05-31
WAR27083,SKU27083,27083.0,24,2024-10-18,2026-10-08,manufacturer,parts and service,no,active,2025-10-13
WAR27084,SKU27084,27084.0,24,2023-01-10,2024-12-30,manufacturer,parts and service,no,expired,2024-01-05
WAR27085,SKU27085,27085.0,6,2022-08-18,2023-02-14,seller,parts and service,no,expired,2022-11-16
WAR27086,SKU27086,27086.0,24,2025-05-03,2027-04-23,manufacturer,parts and service,no,expired,2026-04-28
WAR27087,SKU27087,27087.0,6,2022-06-15,2022-12-12,seller,parts and service,yes,active,2022-09-13
WAR27088,SKU27088,27088.0,6,2023-03-17,2023-09-13,manufacturer,parts and service,no,expired,2023-06-15
WAR27089,SKU27089,27089.0,6,2025-05-04,2025-10-31,manufacturer,parts and service,yes,active,2025-08-02
WAR27090,SKU27090,27090.0,6,2024-02-18,2024-08-16,manufacturer,parts and service,yes,active,2024-05-18
WAR27091,SKU27091,27091.0,24,2025-08-17,2027-08-07,seller,parts and service,no,expired,2026-08-12
WAR27092,SKU27092,27092.0,6,2025-08-28,2026-02-24,seller,parts and service,yes,expired,2025-11-26
WAR27093,SKU27093,27093.0,12,2024-08-25,2025-08-20,manufacturer,parts and service,yes,active,2025-02-21
WAR27094,SKU27094,27094.0,6,2024-05-20,2024-11-16,seller,parts and service,yes,expired,2024-08-18
WAR27095,SKU27095,27095.0,6,2024-09-18,2025-03-17,manufacturer,parts and service,yes,active,2024-12-17
WAR27096,SKU27096,27096.0,12,2023-12-25,2024-12-19,seller,parts and service,no,expired,2024-06-22
WAR27097,SKU27097,27097.0,12,2022-09-22,2023-09-17,seller,parts and service,yes,expired,2023-03-21
WAR27098,SKU27098,27098.0,6,2023-10-19,2024-04-16,seller,parts and service,yes,active,2024-01-17
WAR27099,SKU27099,27099.0,12,2023-10-12,2024-10-06,seller,parts and service,yes,active,2024-04-09
WAR27100,SKU27100,27100.0,6,2025-03-15,2025-09-11,seller,parts and service,yes,expired,2025-06-13
WAR27101,SKU27101,27101.0,12,2024-02-08,2025-02-02,manufacturer,parts and service,yes,expired,2024-08-06
WAR27102,SKU27102,27102.0,12,2022-09-05,2023-08-31,seller,parts and service,no,active,2023-03-04
WAR27103,SKU27103,27103.0,12,2023-08-07,2024-08-01,seller,parts and service,no,active,2024-02-03
WAR27104,SKU27104,27104.0,6,2025-04-21,2025-10-18,manufacturer,parts and service,no,active,2025-07-20
WAR27105,SKU27105,27105.0,6,2022-10-04,2023-04-02,manufacturer,parts and service,no,expired,2023-01-02
WAR27106,SKU27106,27106.0,24,2022-11-03,2024-10-23,manufacturer,parts and service,no,active,2023-10-29
WAR27107,SKU27107,27107.0,12,2022-09-15,2023-09-10,manufacturer,parts and service,no,expired,2023-03-14
WAR27108,SKU27108,27108.0,6,2025-01-11,2025-07-10,seller,parts and service,no,expired,2025-04-11
WAR27109,SKU27109,27109.0,24,2025-07-22,2027-07-12,seller,parts and service,yes,expired,2026-07-17
WAR27110,SKU27110,27110.0,12,2023-04-02,2024-03-27,seller,parts and service,yes,active,2023-09-29
WAR27111,SKU27111,27111.0,12,2025-05-31,2026-05-26,manufacturer,parts and service,yes,expired,2025-11-27
WAR27112,SKU27112,27112.0,24,2024-11-28,2026-11-18,seller,parts and service,yes,expired,2025-11-23
WAR27113,SKU27113,27113.0,6,2023-01-27,2023-07-26,manufacturer,parts and service,yes,active,2023-04-27
WAR27114,SKU27114,27114.0,12,2023-07-18,2024-07-12,seller,parts and service,yes,expired,2024-01-14
WAR27115,SKU27115,27115.0,6,2022-10-04,2023-04-02,manufacturer,parts and service,yes,expired,2023-01-02
WAR27116,SKU27116,27116.0,12,2023-10-05,2024-09-29,seller,parts and service,yes,active,2024-04-02
WAR27117,SKU27117,27117.0,12,2025-07-07,2026-07-02,manufacturer,parts and service,yes,active,2026-01-03
WAR27118,SKU27118,27118.0,24,2023-06-28,2025-06-17,manufacturer,parts and service,yes,expired,2024-06-22
WAR27119,SKU27119,27119.0,24,2025-03-02,2027-02-20,manufacturer,parts and service,yes,expired,2026-02-25
WAR27120,SKU27120,27120.0,12,2022-07-24,2023-07-19,manufacturer,parts and service,yes,active,2023-01-20
WAR27121,SKU27121,27121.0,24,2024-04-01,2026-03-22,seller,parts and service,yes,expired,2025-03-27
WAR27122,SKU27122,27122.0,24,2024-04-10,2026-03-31,manufacturer,parts and service,no,expired,2025-04-05
WAR27123,SKU27123,27123.0,24,2022-07-01,2024-06-20,manufacturer,parts and service,no,expired,2023-06-26
WAR27124,SKU27124,27124.0,12,2024-06-16,2025-06-11,seller,parts and service,yes,active,2024-12-13
WAR27125,SKU27125,27125.0,12,2024-08-29,2025-08-24,seller,parts and service,no,active,2025-02-25
WAR27126,SKU27126,27126.0,6,2023-11-05,2024-05-03,manufacturer,parts and service,yes,active,2024-02-03
WAR27127,SKU27127,27127.0,24,2025-01-30,2027-01-20,manufacturer,parts and service,yes,active,2026-01-25
WAR27128,SKU27128,27128.0,24,2024-11-30,2026-11-20,seller,parts and service,no,expired,2025-11-25
WAR27129,SKU27129,27129.0,24,2024-10-06,2026-09-26,manufacturer,parts and service,no,expired,2025-10-01
WAR27130,SKU27130,27130.0,12,2024-11-08,2025-11-03,seller,parts and service,no,expired,2025-05-07
WAR27131,SKU27131,27131.0,6,2022-04-13,2022-10-10,manufacturer,parts and service,no,expired,2022-07-12
WAR27132,SKU27132,27132.0,6,2023-07-11,2024-01-07,seller,parts and service,no,expired,2023-10-09
WAR27133,SKU27133,27133.0,6,2023-05-16,2023-11-12,seller,parts and service,yes,active,2023-08-14
WAR27134,SKU27134,27134.0,6,2024-02-14,2024-08-12,manufacturer,parts and service,no,expired,2024-05-14
WAR27135,SKU27135,27135.0,24,2022-09-07,2024-08-27,seller,parts and service,yes,active,2023-09-02
WAR27136,SKU27136,27136.0,24,2024-05-19,2026-05-09,seller,parts and service,no,active,2025-05-14
WAR27137,SKU27137,27137.0,24,2025-01-14,2027-01-04,seller,parts and service,no,active,2026-01-09
WAR27138,SKU27138,27138.0,6,2025-02-10,2025-08-09,seller,parts and service,no,expired,2025-05-11
WAR27139,SKU27139,27139.0,12,2024-08-17,2025-08-12,manufacturer,parts and service,yes,active,2025-02-13
WAR27140,SKU27140,27140.0,24,2023-01-11,2024-12-31,manufacturer,parts and service,no,active,2024-01-06
WAR27141,SKU27141,27141.0,6,2024-02-22,2024-08-20,manufacturer,parts and service,no,active,2024-05-22
WAR27142,SKU27142,27142.0,6,2024-05-24,2024-11-20,seller,parts and service,no,active,2024-08-22
WAR27143,SKU27143,27143.0,24,2023-03-02,2025-02-19,manufacturer,parts and service,no,expired,2024-02-25
WAR27144,SKU27144,27144.0,6,2023-01-26,2023-07-25,manufacturer,parts and service,no,active,2023-04-26
WAR27145,SKU27145,27145.0,12,2023-10-11,2024-10-05,seller,parts and service,no,expired,2024-04-08
WAR27146,SKU27146,27146.0,24,2024-08-02,2026-07-23,manufacturer,parts and service,no,expired,2025-07-28
WAR27147,SKU27147,27147.0,6,2023-07-07,2024-01-03,manufacturer,parts and service,no,expired,2023-10-05
WAR27148,SKU27148,27148.0,6,2024-11-09,2025-05-08,manufacturer,parts and service,no,expired,2025-02-07
WAR27149,SKU27149,27149.0,24,2023-12-25,2025-12-14,seller,parts and service,no,expired,2024-12-19
WAR27150,SKU27150,27150.0,24,2023-06-15,2025-06-04,seller,parts and service,yes,expired,2024-06-09
WAR27151,SKU27151,27151.0,6,2023-01-02,2023-07-01,seller,parts and service,no,expired,2023-04-02
WAR27152,SKU27152,27152.0,6,2025-04-06,2025-10-03,seller,parts and service,yes,expired,2025-07-05
WAR27153,SKU27153,27153.0,6,2024-07-05,2025-01-01,seller,parts and service,no,active,2024-10-03
WAR27154,SKU27154,27154.0,6,2023-08-29,2024-02-25,seller,parts and service,no,expired,2023-11-27
WAR27155,SKU27155,27155.0,12,2024-04-25,2025-04-20,manufacturer,parts and service,no,active,2024-10-22
WAR27156,SKU27156,27156.0,12,2023-06-06,2024-05-31,manufacturer,parts and service,yes,expired,2023-12-03
WAR27157,SKU27157,27157.0,24,2023-07-01,2025-06-20,manufacturer,parts and service,no,expired,2024-06-25
WAR27158,SKU27158,27158.0,24,2024-05-07,2026-04-27,manufacturer,parts and service,yes,active,2025-05-02
WAR27159,SKU27159,27159.0,24,2023-11-03,2025-10-23,seller,parts and service,no,active,2024-10-28
WAR27160,SKU27160,27160.0,12,2023-12-20,2024-12-14,manufacturer,parts and service,no,active,2024-06-17
WAR27161,SKU27161,27161.0,24,2023-03-22,2025-03-11,seller,parts and service,yes,expired,2024-03-16
WAR27162,SKU27162,27162.0,12,2025-02-25,2026-02-20,manufacturer,parts and service,yes,expired,2025-08-24
WAR27163,SKU27163,27163.0,6,2022-09-13,2023-03-12,seller,parts and service,no,expired,2022-12-12
WAR27164,SKU27164,27164.0,24,2024-07-03,2026-06-23,manufacturer,parts and service,yes,active,2025-06-28
WAR27165,SKU27165,27165.0,6,2024-05-29,2024-11-25,manufacturer,parts and service,yes,active,2024-08-27
WAR27166,SKU27166,27166.0,12,2025-04-27,2026-04-22,seller,parts and service,no,expired,2025-10-24
WAR27167,SKU27167,27167.0,12,2022-09-14,2023-09-09,seller,parts and service,no,expired,2023-03-13
WAR27168,SKU27168,27168.0,12,2022-12-21,2023-12-16,seller,parts and service,no,expired,2023-06-19
WAR27169,SKU27169,27169.0,24,2025-03-05,2027-02-23,seller,parts and service,yes,active,2026-02-28
WAR27170,SKU27170,27170.0,12,2024-03-01,2025-02-24,seller,parts and service,yes,expired,2024-08-28
WAR27171,SKU27171,27171.0,6,2023-12-01,2024-05-29,manufacturer,parts and service,no,expired,2024-02-29
WAR27172,SKU27172,27172.0,12,2023-04-14,2024-04-08,manufacturer,parts and service,no,active,2023-10-11
WAR27173,SKU27173,27173.0,24,2023-01-04,2024-12-24,manufacturer,parts and service,yes,expired,2023-12-30
WAR27174,SKU27174,27174.0,12,2025-03-03,2026-02-26,manufacturer,parts and service,no,active,2025-08-30
WAR27175,SKU27175,27175.0,12,2025-05-09,2026-05-04,manufacturer,parts and service,yes,active,2025-11-05
WAR27176,SKU27176,27176.0,6,2025-01-09,2025-07-08,seller,parts and service,yes,expired,2025-04-09
WAR27177,SKU27177,27177.0,24,2024-02-25,2026-02-14,manufacturer,parts and service,no,active,2025-02-19
WAR27178,SKU27178,27178.0,6,2023-04-23,2023-10-20,seller,parts and service,yes,expired,2023-07-22
WAR27179,SKU27179,27179.0,24,2022-05-12,2024-05-01,manufacturer,parts and service,yes,expired,2023-05-07
WAR27180,SKU27180,27180.0,12,2023-11-23,2024-11-17,seller,parts and service,no,active,2024-05-21
WAR27181,SKU27181,27181.0,6,2025-01-04,2025-07-03,manufacturer,parts and service,yes,active,2025-04-04
WAR27182,SKU27182,27182.0,12,2024-07-26,2025-07-21,seller,parts and service,yes,expired,2025-01-22
WAR27183,SKU27183,27183.0,24,2023-10-01,2025-09-20,seller,parts and service,yes,active,2024-09-25
WAR27184,SKU27184,27184.0,12,2025-06-13,2026-06-08,seller,parts and service,yes,expired,2025-12-10
WAR27185,SKU27185,27185.0,12,2025-01-28,2026-01-23,manufacturer,parts and service,yes,expired,2025-07-27
WAR27186,SKU27186,27186.0,24,2025-07-20,2027-07-10,manufacturer,parts and service,no,expired,2026-07-15
WAR27187,SKU27187,27187.0,24,2025-07-29,2027-07-19,manufacturer,parts and service,no,expired,2026-07-24
WAR27188,SKU27188,27188.0,24,2024-07-15,2026-07-05,manufacturer,parts and service,no,active,2025-07-10
WAR27189,SKU27189,27189.0,24,2024-09-25,2026-09-15,seller,parts and service,yes,active,2025-09-20
WAR27190,SKU27190,27190.0,6,2024-01-13,2024-07-11,seller,parts and service,yes,active,2024-04-12
WAR27191,SKU27191,27191.0,6,2024-02-21,2024-08-19,manufacturer,parts and service,yes,expired,2024-05-21
WAR27192,SKU27192,27192.0,24,2023-06-15,2025-06-04,seller,parts and service,no,active,2024-06-09
WAR27193,SKU27193,27193.0,6,2022-11-27,2023-05-26,seller,parts and service,no,active,2023-02-25
WAR27194,SKU27194,27194.0,6,2023-09-12,2024-03-10,seller,parts and service,yes,active,2023-12-11
WAR27195,SKU27195,27195.0,12,2025-01-18,2026-01-13,manufacturer,parts and service,no,active,2025-07-17
WAR27196,SKU27196,27196.0,24,2022-08-15,2024-08-04,manufacturer,parts and service,no,expired,2023-08-10
WAR27197,SKU27197,27197.0,12,2024-05-03,2025-04-28,seller,parts and service,no,expired,2024-10-30
WAR27198,SKU27198,27198.0,12,2025-08-30,2026-08-25,manufacturer,parts and service,yes,expired,2026-02-26
WAR27199,SKU27199,27199.0,12,2025-07-31,2026-07-26,manufacturer,parts and service,no,expired,2026-01-27
WAR27200,SKU27200,27200.0,24,2023-05-04,2025-04-23,manufacturer,parts and service,no,expired,2024-04-28
WAR27201,SKU27201,27201.0,24,2023-02-17,2025-02-06,manufacturer,parts and service,no,expired,2024-02-12
WAR27202,SKU27202,27202.0,24,2025-03-29,2027-03-19,manufacturer,parts and service,no,active,2026-03-24
WAR27203,SKU27203,27203.0,24,2025-07-20,2027-07-10,seller,parts and service,no,active,2026-07-15
WAR27204,SKU27204,27204.0,24,2022-07-07,2024-06-26,seller,parts and service,yes,expired,2023-07-02
WAR27205,SKU27205,27205.0,12,2024-09-02,2025-08-28,manufacturer,parts and service,yes,expired,2025-03-01
WAR27206,SKU27206,27206.0,12,2025-03-19,2026-03-14,seller,parts and service,yes,active,2025-09-15
WAR27207,SKU27207,27207.0,6,2022-06-15,2022-12-12,manufacturer,parts and service,no,active,2022-09-13
WAR27208,SKU27208,27208.0,24,2022-06-22,2024-06-11,manufacturer,parts and service,no,expired,2023-06-17
WAR27209,SKU27209,27209.0,12,2023-05-20,2024-05-14,manufacturer,parts and service,yes,expired,2023-11-16
WAR27210,SKU27210,27210.0,6,2025-01-19,2025-07-18,seller,parts and service,yes,expired,2025-04-19
WAR27211,SKU27211,27211.0,24,2025-06-08,2027-05-29,seller,parts and service,yes,expired,2026-06-03
WAR27212,SKU27212,27212.0,6,2022-08-23,2023-02-19,seller,parts and service,yes,expired,2022-11-21
WAR27213,SKU27213,27213.0,6,2024-10-10,2025-04-08,manufacturer,parts and service,no,active,2025-01-08
WAR27214,SKU27214,27214.0,12,2025-06-23,2026-06-18,manufacturer,parts and service,yes,active,2025-12-20
WAR27215,SKU27215,27215.0,6,2025-08-07,2026-02-03,seller,parts and service,no,expired,2025-11-05
WAR27216,SKU27216,27216.0,12,2025-01-10,2026-01-05,manufacturer,parts and service,no,expired,2025-07-09
WAR27217,SKU27217,27217.0,6,2025-07-16,2026-01-12,seller,parts and service,yes,expired,2025-10-14
WAR27218,SKU27218,27218.0,24,2025-07-06,2027-06-26,seller,parts and service,yes,active,2026-07-01
WAR27219,SKU27219,27219.0,24,2023-03-15,2025-03-04,seller,parts and service,yes,active,2024-03-09
WAR27220,SKU27220,27220.0,12,2023-05-30,2024-05-24,seller,parts and service,yes,active,2023-11-26
WAR27221,SKU27221,27221.0,24,2024-11-17,2026-11-07,manufacturer,parts and service,no,expired,2025-11-12
WAR27222,SKU27222,27222.0,12,2025-06-26,2026-06-21,seller,parts and service,no,expired,2025-12-23
WAR27223,SKU27223,27223.0,6,2024-11-17,2025-05-16,seller,parts and service,no,expired,2025-02-15
WAR27224,SKU27224,27224.0,6,2024-06-27,2024-12-24,manufacturer,parts and service,yes,active,2024-09-25
WAR27225,SKU27225,27225.0,24,2024-12-15,2026-12-05,seller,parts and service,no,expired,2025-12-10
WAR27226,SKU27226,27226.0,12,2023-12-15,2024-12-09,seller,parts and service,no,expired,2024-06-12
WAR27227,SKU27227,27227.0,12,2024-03-17,2025-03-12,seller,parts and service,no,expired,2024-09-13
WAR27228,SKU27228,27228.0,12,2022-12-07,2023-12-02,seller,parts and service,no,expired,2023-06-05
WAR27229,SKU27229,27229.0,12,2025-05-13,2026-05-08,seller,parts and service,yes,expired,2025-11-09
WAR27230,SKU27230,27230.0,12,2022-09-27,2023-09-22,manufacturer,parts and service,yes,active,2023-03-26
WAR27231,SKU27231,27231.0,6,2025-09-06,2026-03-05,manufacturer,parts and service,yes,active,2025-12-05
WAR27232,SKU27232,27232.0,12,2022-07-08,2023-07-03,seller,parts and service,no,expired,2023-01-04
WAR27233,SKU27233,27233.0,6,2023-04-10,2023-10-07,manufacturer,parts and service,yes,active,2023-07-09
WAR27234,SKU27234,27234.0,24,2025-08-10,2027-07-31,seller,parts and service,yes,active,2026-08-05
WAR27235,SKU27235,27235.0,12,2023-03-03,2024-02-26,seller,parts and service,yes,active,2023-08-30
WAR27236,SKU27236,27236.0,12,2024-01-02,2024-12-27,manufacturer,parts and service,yes,active,2024-06-30
WAR27237,SKU27237,27237.0,12,2025-08-14,2026-08-09,seller,parts and service,no,active,2026-02-10
WAR27238,SKU27238,27238.0,6,2024-11-15,2025-05-14,seller,parts and service,yes,expired,2025-02-13
WAR27239,SKU27239,27239.0,6,2023-07-05,2024-01-01,seller,parts and service,no,active,2023-10-03
WAR27240,SKU27240,27240.0,6,2024-11-27,2025-05-26,manufacturer,parts and service,no,active,2025-02-25
WAR27241,SKU27241,27241.0,24,2024-12-01,2026-11-21,seller,parts and service,no,expired,2025-11-26
WAR27242,SKU27242,27242.0,24,2023-07-18,2025-07-07,seller,parts and service,no,expired,2024-07-12
WAR27243,SKU27243,27243.0,24,2024-09-25,2026-09-15,seller,parts and service,no,active,2025-09-20
WAR27244,SKU27244,27244.0,6,2025-03-31,2025-09-27,seller,parts and service,no,expired,2025-06-29
WAR27245,SKU27245,27245.0,6,2023-07-22,2024-01-18,manufacturer,parts and service,yes,expired,2023-10-20
WAR27246,SKU27246,27246.0,12,2022-10-29,2023-10-24,manufacturer,parts and service,yes,active,2023-04-27
WAR27247,SKU27247,27247.0,24,2023-08-28,2025-08-17,seller,parts and service,yes,expired,2024-08-22
WAR27248,SKU27248,27248.0,6,2023-11-05,2024-05-03,manufacturer,parts and service,no,active,2024-02-03
WAR27249,SKU27249,27249.0,12,2023-07-14,2024-07-08,seller,parts and service,yes,expired,2024-01-10
WAR27250,SKU27250,27250.0,12,2023-11-09,2024-11-03,manufacturer,parts and service,no,expired,2024-05-07
WAR27251,SKU27251,27251.0,6,2022-05-13,2022-11-09,manufacturer,parts and service,no,active,2022-08-11
WAR27252,SKU27252,27252.0,24,2022-11-03,2024-10-23,seller,parts and service,no,expired,2023-10-29
WAR27253,SKU27253,27253.0,6,2024-01-07,2024-07-05,seller,parts and service,no,active,2024-04-06
WAR27254,SKU27254,27254.0,24,2024-10-24,2026-10-14,seller,parts and service,yes,active,2025-10-19
WAR27255,SKU27255,27255.0,24,2024-07-09,2026-06-29,seller,parts and service,yes,active,2025-07-04
WAR27256,SKU27256,27256.0,6,2024-12-11,2025-06-09,manufacturer,parts and service,yes,expired,2025-03-11
WAR27257,SKU27257,27257.0,6,2023-03-09,2023-09-05,seller,parts and service,no,active,2023-06-07
WAR27258,SKU27258,27258.0,24,2022-04-27,2024-04-16,manufacturer,parts and service,no,active,2023-04-22
WAR27259,SKU27259,27259.0,12,2022-07-26,2023-07-21,manufacturer,parts and service,yes,active,2023-01-22
WAR27260,SKU27260,27260.0,12,2024-04-12,2025-04-07,manufacturer,parts and service,yes,active,2024-10-09
WAR27261,SKU27261,27261.0,24,2022-11-25,2024-11-14,manufacturer,parts and service,no,expired,2023-11-20
WAR27262,SKU27262,27262.0,24,2023-01-28,2025-01-17,seller,parts and service,no,expired,2024-01-23
WAR27263,SKU27263,27263.0,12,2024-05-24,2025-05-19,manufacturer,parts and service,no,active,2024-11-20
WAR27264,SKU27264,27264.0,12,2025-06-19,2026-06-14,seller,parts and service,yes,expired,2025-12-16
WAR27265,SKU27265,27265.0,24,2025-05-07,2027-04-27,manufacturer,parts and service,no,active,2026-05-02
WAR27266,SKU27266,27266.0,6,2023-06-02,2023-11-29,seller,parts and service,no,active,2023-08-31
WAR27267,SKU27267,27267.0,12,2025-05-13,2026-05-08,seller,parts and service,no,active,2025-11-09
WAR27268,SKU27268,27268.0,12,2025-05-07,2026-05-02,manufacturer,parts and service,no,active,2025-11-03
WAR27269,SKU27269,27269.0,24,2025-05-27,2027-05-17,seller,parts and service,yes,expired,2026-05-22
WAR27270,SKU27270,27270.0,24,2024-11-09,2026-10-30,manufacturer,parts and service,no,expired,2025-11-04
WAR27271,SKU27271,27271.0,24,2025-05-12,2027-05-02,seller,parts and service,no,expired,2026-05-07
WAR27272,SKU27272,27272.0,12,2023-06-23,2024-06-17,seller,parts and service,yes,expired,2023-12-20
WAR27273,SKU27273,27273.0,12,2023-09-24,2024-09-18,seller,parts and service,yes,expired,2024-03-22
WAR27274,SKU27274,27274.0,12,2023-04-03,2024-03-28,manufacturer,parts and service,yes,active,2023-09-30
WAR27275,SKU27275,27275.0,24,2024-02-03,2026-01-23,seller,parts and service,no,active,2025-01-28
WAR27276,SKU27276,27276.0,24,2024-09-21,2026-09-11,manufacturer,parts and service,no,active,2025-09-16
WAR27277,SKU27277,27277.0,12,2024-04-15,2025-04-10,manufacturer,parts and service,yes,active,2024-10-12
WAR27278,SKU27278,27278.0,12,2023-02-26,2024-02-21,seller,parts and service,yes,expired,2023-08-25
WAR27279,SKU27279,27279.0,24,2025-03-15,2027-03-05,seller,parts and service,yes,active,2026-03-10
WAR27280,SKU27280,27280.0,6,2023-07-26,2024-01-22,manufacturer,parts and service,no,active,2023-10-24
WAR27281,SKU27281,27281.0,6,2024-03-27,2024-09-23,seller,parts and service,no,active,2024-06-25
WAR27282,SKU27282,27282.0,12,2023-12-11,2024-12-05,manufacturer,parts and service,yes,active,2024-06-08
WAR27283,SKU27283,27283.0,6,2023-10-16,2024-04-13,seller,parts and service,yes,active,2024-01-14
WAR27284,SKU27284,27284.0,6,2023-09-14,2024-03-12,manufacturer,parts and service,yes,expired,2023-12-13
WAR27285,SKU27285,27285.0,12,2022-11-09,2023-11-04,seller,parts and service,yes,active,2023-05-08
WAR27286,SKU27286,27286.0,6,2022-04-29,2022-10-26,seller,parts and service,no,expired,2022-07-28
WAR27287,SKU27287,27287.0,6,2024-04-21,2024-10-18,manufacturer,parts and service,no,expired,2024-07-20
WAR27288,SKU27288,27288.0,24,2025-07-23,2027-07-13,seller,parts and service,no,active,2026-07-18
WAR27289,SKU27289,27289.0,12,2022-09-04,2023-08-30,manufacturer,parts and service,yes,active,2023-03-03
WAR27290,SKU27290,27290.0,12,2024-01-05,2024-12-30,manufacturer,parts and service,no,expired,2024-07-03
WAR27291,SKU27291,27291.0,12,2023-09-05,2024-08-30,manufacturer,parts and service,no,active,2024-03-03
WAR27292,SKU27292,27292.0,6,2023-09-27,2024-03-25,seller,parts and service,no,expired,2023-12-26
WAR27293,SKU27293,27293.0,6,2025-07-21,2026-01-17,seller,parts and service,yes,expired,2025-10-19
WAR27294,SKU27294,27294.0,6,2024-11-03,2025-05-02,manufacturer,parts and service,yes,expired,2025-02-01
WAR27295,SKU27295,27295.0,12,2024-07-31,2025-07-26,manufacturer,parts and service,yes,expired,2025-01-27
WAR27296,SKU27296,27296.0,12,2024-09-12,2025-09-07,seller,parts and service,yes,active,2025-03-11
WAR27297,SKU27297,27297.0,24,2023-12-03,2025-11-22,manufacturer,parts and service,yes,expired,2024-11-27
WAR27298,SKU27298,27298.0,6,2023-09-30,2024-03-28,seller,parts and service,no,active,2023-12-29
WAR27299,SKU27299,27299.0,6,2025-06-04,2025-12-01,manufacturer,parts and service,no,active,2025-09-02
WAR27300,SKU27300,27300.0,6,2023-10-09,2024-04-06,seller,parts and service,yes,expired,2024-01-07
WAR27301,SKU27301,27301.0,24,2025-07-11,2027-07-01,seller,parts and service,no,expired,2026-07-06
WAR27302,SKU27302,27302.0,12,2022-06-27,2023-06-22,seller,parts and service,no,expired,2022-12-24
WAR27303,SKU27303,27303.0,6,2022-07-18,2023-01-14,seller,parts and service,yes,expired,2022-10-16
WAR27304,SKU27304,27304.0,6,2024-04-14,2024-10-11,manufacturer,parts and service,yes,active,2024-07-13
WAR27305,SKU27305,27305.0,12,2024-02-26,2025-02-20,manufacturer,parts and service,no,expired,2024-08-24
WAR27306,SKU27306,27306.0,12,2025-01-02,2025-12-28,manufacturer,parts and service,no,active,2025-07-01
WAR27307,SKU27307,27307.0,12,2023-01-12,2024-01-07,seller,parts and service,no,active,2023-07-11
WAR27308,SKU27308,27308.0,24,2023-04-10,2025-03-30,seller,parts and service,no,expired,2024-04-04
WAR27309,SKU27309,27309.0,12,2022-12-13,2023-12-08,seller,parts and service,no,expired,2023-06-11
WAR27310,SKU27310,27310.0,12,2024-01-04,2024-12-29,seller,parts and service,no,expired,2024-07-02
WAR27311,SKU27311,27311.0,24,2024-09-06,2026-08-27,manufacturer,parts and service,yes,expired,2025-09-01
WAR27312,SKU27312,27312.0,24,2023-08-05,2025-07-25,seller,parts and service,no,expired,2024-07-30
WAR27313,SKU27313,27313.0,6,2023-01-22,2023-07-21,seller,parts and service,yes,expired,2023-04-22
WAR27314,SKU27314,27314.0,12,2022-09-20,2023-09-15,seller,parts and service,yes,expired,2023-03-19
WAR27315,SKU27315,27315.0,24,2024-02-19,2026-02-08,seller,parts and service,yes,expired,2025-02-13
WAR27316,SKU27316,27316.0,6,2024-04-11,2024-10-08,seller,parts and service,yes,expired,2024-07-10
WAR27317,SKU27317,27317.0,12,2025-07-23,2026-07-18,manufacturer,parts and service,no,expired,2026-01-19
WAR27318,SKU27318,27318.0,6,2022-05-23,2022-11-19,seller,parts and service,no,active,2022-08-21
WAR27319,SKU27319,27319.0,6,2023-09-18,2024-03-16,seller,parts and service,yes,active,2023-12-17
WAR27320,SKU27320,27320.0,24,2025-06-02,2027-05-23,manufacturer,parts and service,yes,expired,2026-05-28
WAR27321,SKU27321,27321.0,6,2024-12-27,2025-06-25,seller,parts and service,no,active,2025-03-27
