product_id,marketplace_name,product_name,brand,category,condition,resale_price,seller_name,seller_rating,location,listing_date,product_url,availability_status,scraped_date,model_code,sku_id,matched_model_name,levenshtein_distance
33066.0,olx,product 33066,apple,electronics,like new,11538.0,seller_33066,4.8,bangalore,2023-12-11,https://example.com/product/33066,sold,2023-12-17,product 33066,SKU33066,"ipad pro 11""",0
33067.0,olx,product 33067,samsung,accessories,good,43758.0,seller_33067,4.4,vizag,2023-12-18,https://example.com/product/33067,sold,2023-12-25,product 33067,SKU33067,galaxy smarttag2,0
33068.0,olx,product 33068,samsung,accessories,good,18591.0,seller_33068,4.4,bangalore,2023-11-17,https://example.com/product/33068,sold,2023-11-25,product 33068,SKU33068,10000mah power bank,0
33069.0,olx,product 33069,apple,accessories,refurbished,46662.0,seller_33069,4.3,vijayawada,2025-05-26,https://example.com/product/33069,sold,2025-06-04,product 33069,SKU33069,airpods pro (2nd gen),0
33070.0,olx,product 33070,dell,furniture,new,29530.0,seller_33070,4.6,vizag,2024-11-12,https://example.com/product/33070,sold,2024-11-22,product 33070,SKU33070,dell furniture device,0
33071.0,olx,product 33071,hp,mobile,good,29621.0,seller_33071,4.8,vizag,2025-03-22,https://example.com/product/33071,sold,2025-04-02,product 33071,SKU33071,hp elite x3,0
33072.0,olx,product 33072,dell,electronics,refurbished,46010.0,seller_33072,3.9,bangalore,2026-01-01,https://example.com/product/33072,sold,2026-01-13,product 33072,SKU33072,dell docking station wd19s,0
33073.0,olx,product 33073,lenovo,accessories,refurbished,18491.0,seller_33073,3.8,hyderabad,2023-01-13,https://example.com/product/33073,sold,2023-01-26,product 33073,SKU33073,65w usb-c gan charger,0
33074.0,olx,product 33074,lenovo,furniture,new,37290.0,seller_33074,3.9,hyderabad,2024-07-01,https://example.com/product/33074,sold,2024-07-15,product 33074,SKU33074,lenovo furniture device,0
33075.0,olx,product 33075,dell,mobile,new,26371.0,seller_33075,4.6,vijayawada,2022-10-10,https://example.com/product/33075,sold,2022-10-25,product 33075,SKU33075,dell venue pro 11,0
33076.0,olx,product 33076,samsung,mobile,new,37718.0,seller_33076,3.8,bangalore,2022-10-06,https://example.com/product/33076,sold,2022-10-22,product 33076,SKU33076,galaxy s23,0
33077.0,olx,product 33077,dell,electronics,like new,12997.0,seller_33077,4.6,vizag,2023-11-12,https://example.com/product/33077,available,2023-11-29,product 33077,SKU33077,dell gaming monitor s2721dgf,0
33078.0,olx,product 33078,apple,electronics,refurbished,34543.0,seller_33078,3.8,bangalore,2024-07-23,https://example.com/product/33078,available,2024-08-10,product 33078,SKU33078,"ipad pro 11""",0
33079.0,olx,product 33079,dell,furniture,new,40449.0,seller_33079,4.6,bangalore,2023-03-08,https://example.com/product/33079,sold,2023-03-27,product 33079,SKU33079,dell furniture device,0
33080.0,olx,product 33080,apple,accessories,new,11482.0,seller_33080,4.2,bangalore,2024-09-16,https://example.com/product/33080,available,2024-10-06,product 33080,SKU33080,magsafe battery pack,0
33081.0,olx,product 33081,samsung,mobile,like new,12502.0,seller_33081,3.7,bangalore,2023-05-01,https://example.com/product/33081,sold,2023-05-22,product 33081,SKU33081,galaxy s23,0
33082.0,olx,product 33082,dell,laptop,like new,13878.0,seller_33082,4.7,vijayawada,2023-09-03,https://example.com/product/33082,available,2023-09-25,product 33082,SKU33082,inspiron 15,0
33083.0,olx,product 33083,apple,mobile,good,38583.0,seller_33083,4.2,vizag,2025-05-06,https://example.com/product/33083,available,2025-05-29,product 33083,SKU33083,iphone 15 pro,0
33084.0,olx,product 33084,samsung,electronics,like new,31957.0,seller_33084,5.0,bangalore,2025-06-25,https://example.com/product/33084,sold,2025-07-19,product 33084,SKU33084,galaxy tab s9,0
33085.0,olx,product 33085,dell,electronics,refurbished,33642.0,seller_33085,4.5,hyderabad,2026-01-02,https://example.com/product/33085,available,2026-01-27,product 33085,SKU33085,dell gaming monitor s2721dgf,0
33086.0,olx,product 33086,hp,furniture,refurbished,25135.0,seller_33086,4.7,bangalore,2024-04-12,https://example.com/product/33086,available,2024-05-08,product 33086,SKU33086,hp furniture device,0
33087.0,olx,product 33087,samsung,furniture,like new,24007.0,seller_33087,4.6,vizag,2022-12-14,https://example.com/product/33087,available,2023-01-10,product 33087,SKU33087,samsung furniture device,0
33088.0,olx,product 33088,lenovo,electronics,refurbished,17666.0,seller_33088,3.6,vijayawada,2023-09-06,https://example.com/product/33088,available,2023-10-04,product 33088,SKU33088,smart clock 2,0
33089.0,olx,product 33089,dell,electronics,like new,29226.0,seller_33089,4.7,hyderabad,2024-02-01,https://example.com/product/33089,available,2024-03-01,product 33089,SKU33089,dell docking station wd19s,0
33090.0,olx,product 33090,lenovo,laptop,good,23535.0,seller_33090,4.6,hyderabad,2025-09-18,https://example.com/product/33090,sold,2025-10-18,product 33090,SKU33090,yoga slim 7i,0
33091.0,olx,product 33091,hp,electronics,good,10167.0,seller_33091,4.1,vizag,2025-07-13,https://example.com/product/33091,sold,2025-07-14,product 33091,SKU33091,sprocket photo printer,0
33092.0,olx,product 33092,dell,electronics,like new,30068.0,seller_33092,4.3,hyderabad,2023-05-26,https://example.com/product/33092,sold,2023-05-28,product 33092,SKU33092,dell gaming monitor s2721dgf,0
33093.0,olx,product 33093,samsung,electronics,like new,35075.0,seller_33093,4.3,bangalore,2023-09-18,https://example.com/product/33093,sold,2023-09-21,product 33093,SKU33093,soundbar q-series,0
33094.0,olx,product 33094,samsung,laptop,like new,20393.0,seller_33094,3.7,vizag,2023-02-17,https://example.com/product/33094,available,2023-02-21,product 33094,SKU33094,galaxy book4 ultra,0
33095.0,olx,product 33095,lenovo,laptop,good,25439.0,seller_33095,3.6,hyderabad,2024-03-21,https://example.com/product/33095,sold,2024-03-26,product 33095,SKU33095,thinkpad x1 carbon,0
33096.0,olx,product 33096,hp,furniture,like new,33381.0,seller_33096,4.3,vijayawada,2023-01-29,https://example.com/product/33096,available,2023-02-04,product 33096,SKU33096,hp furniture device,0
33097.0,olx,product 33097,dell,accessories,like new,18185.0,seller_33097,4.1,bangalore,2025-01-06,https://example.com/product/33097,sold,2025-01-13,product 33097,SKU33097,dell premier wireless mouse,0
33098.0,olx,product 33098,hp,laptop,refurbished,11352.0,seller_33098,3.5,vijayawada,2023-01-31,https://example.com/product/33098,available,2023-02-08,product 33098,SKU33098,victus 16,0
33099.0,olx,product 33099,lenovo,mobile,new,24261.0,seller_33099,3.8,vijayawada,2023-11-25,https://example.com/product/33099,available,2023-12-04,product 33099,SKU33099,lenovo legion phone duel,0
33100.0,olx,product 33100,apple,mobile,refurbished,33889.0,seller_33100,3.8,vijayawada,2023-04-18,https://example.com/product/33100,sold,2023-04-28,product 33100,SKU33100,iphone se (3rd gen),0
33101.0,olx,product 33101,samsung,furniture,refurbished,18878.0,seller_33101,3.8,bangalore,2023-05-07,https://example.com/product/33101,available,2023-05-18,product 33101,SKU33101,samsung furniture device,0
33102.0,olx,product 33102,dell,furniture,new,37969.0,seller_33102,4.3,vizag,2024-10-25,https://example.com/product/33102,sold,2024-11-06,product 33102,SKU33102,dell furniture device,0
33103.0,olx,product 33103,apple,accessories,refurbished,10932.0,seller_33103,4.6,vijayawada,2025-08-30,https://example.com/product/33103,sold,2025-09-12,product 33103,SKU33103,apple watch series 9,0
33104.0,olx,product 33104,dell,laptop,new,12070.0,seller_33104,4.4,vizag,2023-08-27,https://example.com/product/33104,sold,2023-09-10,product 33104,SKU33104,inspiron 15,0
33105.0,olx,product 33105,apple,furniture,new,30989.0,seller_33105,3.7,vijayawada,2024-12-29,https://example.com/product/33105,sold,2025-01-13,product 33105,SKU33105,apple furniture device,0
33106.0,olx,product 33106,dell,furniture,good,13193.0,seller_33106,4.8,vijayawada,2022-11-09,https://example.com/product/33106,available,2022-11-25,product 33106,SKU33106,dell furniture device,0
33107.0,olx,product 33107,lenovo,accessories,new,32467.0,seller_33107,4.8,vijayawada,2025-07-13,https://example.com/product/33107,available,2025-07-30,product 33107,SKU33107,lenovo wireless mouse,0
33108.0,olx,product 33108,samsung,furniture,like new,41054.0,seller_33108,4.5,hyderabad,2022-11-30,https://example.com/product/33108,sold,2022-12-18,product 33108,SKU33108,samsung furniture device,0
33109.0,olx,product 33109,hp,furniture,refurbished,21105.0,seller_33109,4.1,bangalore,2023-12-28,https://example.com/product/33109,available,2024-01-16,product 33109,SKU33109,hp furniture device,0
33110.0,olx,product 33110,dell,accessories,good,39643.0,seller_33110,4.2,vijayawada,2023-08-15,https://example.com/product/33110,sold,2023-09-04,product 33110,SKU33110,dell universal dock,0
33111.0,olx,product 33111,dell,laptop,like new,31398.0,seller_33111,3.8,vizag,2025-02-27,https://example.com/product/33111,available,2025-03-20,product 33111,SKU33111,inspiron 15,0
33112.0,olx,product 33112,lenovo,laptop,new,22256.0,seller_33112,4.8,vijayawada,2023-06-18,https://example.com/product/33112,sold,2023-07-10,product 33112,SKU33112,thinkpad x1 carbon,0
33113.0,olx,product 33113,dell,electronics,like new,39792.0,seller_33113,4.6,bangalore,2023-05-06,https://example.com/product/33113,sold,2023-05-29,product 33113,SKU33113,ultrasharp 27 monitor,0
33114.0,olx,product 33114,samsung,laptop,like new,32693.0,seller_33114,4.5,bangalore,2024-02-15,https://example.com/product/33114,available,2024-03-10,product 33114,SKU33114,galaxy book4 ultra,0
33115.0,olx,product 33115,apple,furniture,refurbished,19659.0,seller_33115,3.9,bangalore,2024-08-30,https://example.com/product/33115,available,2024-09-24,product 33115,SKU33115,apple furniture device,0
33116.0,olx,product 33116,hp,accessories,refurbished,34426.0,seller_33116,4.5,bangalore,2025-12-23,https://example.com/product/33116,available,2026-01-18,product 33116,SKU33116,hp usb-c multiport hub,0
33117.0,olx,product 33117,hp,laptop,good,15184.0,seller_33117,4.9,vizag,2024-03-18,https://example.com/product/33117,available,2024-04-14,product 33117,SKU33117,envy 13,0
33118.0,olx,product 33118,samsung,laptop,new,41819.0,seller_33118,3.7,vizag,2024-12-02,https://example.com/product/33118,available,2024-12-30,product 33118,SKU33118,galaxy book3 pro,0
33119.0,olx,product 33119,apple,accessories,good,10931.0,seller_33119,4.3,hyderabad,2022-12-29,https://example.com/product/33119,available,2023-01-27,product 33119,SKU33119,magsafe battery pack,0
33120.0,olx,product 33120,lenovo,laptop,new,32458.0,seller_33120,4.0,bangalore,2024-02-24,https://example.com/product/33120,available,2024-03-25,product 33120,SKU33120,legion 5 pro,0
33121.0,olx,product 33121,apple,electronics,good,29993.0,seller_33121,3.8,vijayawada,2025-01-23,https://example.com/product/33121,available,2025-01-24,product 33121,SKU33121,"ipad pro 11""",0
33122.0,olx,product 33122,dell,mobile,refurbished,17415.0,seller_33122,4.3,vijayawada,2022-12-02,https://example.com/product/33122,available,2022-12-04,product 33122,SKU33122,dell venue pro 11,0
33123.0,olx,product 33123,apple,mobile,refurbished,35160.0,seller_33123,4.7,vizag,2023-03-15,https://example.com/product/33123,available,2023-03-18,product 33123,SKU33123,iphone 14,0
33124.0,olx,product 33124,dell,accessories,good,38013.0,seller_33124,4.0,bangalore,2023-01-09,https://example.com/product/33124,available,2023-01-13,product 33124,SKU33124,dell premier wireless mouse,0
33125.0,olx,product 33125,hp,electronics,good,12169.0,seller_33125,3.8,bangalore,2022-11-25,https://example.com/product/33125,sold,2022-11-30,product 33125,SKU33125,reverb g2 vr headset,0
33126.0,olx,product 33126,hp,furniture,like new,34067.0,seller_33126,4.2,vizag,2024-09-22,https://example.com/product/33126,sold,2024-09-28,product 33126,SKU33126,hp furniture device,0
33127.0,olx,product 33127,lenovo,electronics,new,48621.0,seller_33127,4.4,hyderabad,2025-10-25,https://example.com/product/33127,sold,2025-11-01,product 33127,SKU33127,"thinkvision monitor 27""",0
33128.0,olx,product 33128,lenovo,laptop,new,18535.0,seller_33128,4.6,vijayawada,2026-01-20,https://example.com/product/33128,sold,2026-01-28,product 33128,SKU33128,yoga slim 7i,0
33129.0,olx,product 33129,hp,mobile,new,21432.0,seller_33129,4.7,bangalore,2026-02-20,https://example.com/product/33129,available,2026-03-01,product 33129,SKU33129,hp elite x3,0
33130.0,olx,product 33130,lenovo,electronics,good,48517.0,seller_33130,3.5,bangalore,2023-09-30,https://example.com/product/33130,available,2023-10-10,product 33130,SKU33130,"thinkvision monitor 27""",0
33131.0,olx,product 33131,apple,mobile,new,33750.0,seller_33131,4.0,hyderabad,2023-09-12,https://example.com/product/33131,sold,2023-09-23,product 33131,SKU33131,iphone 13 mini,0
33132.0,olx,product 33132,hp,furniture,like new,39584.0,seller_33132,4.0,vijayawada,2025-10-26,https://example.com/product/33132,available,2025-11-07,product 33132,SKU33132,hp furniture device,0
33133.0,olx,product 33133,dell,electronics,new,20330.0,seller_33133,4.5,hyderabad,2024-10-23,https://example.com/product/33133,sold,2024-11-05,product 33133,SKU33133,ultrasharp 27 monitor,0
33134.0,olx,product 33134,dell,laptop,good,46913.0,seller_33134,4.2,vizag,2023-07-07,https://example.com/product/33134,sold,2023-07-21,product 33134,SKU33134,xps 13,0
33135.0,olx,product 33135,hp,accessories,new,42246.0,seller_33135,4.8,hyderabad,2025-05-25,https://example.com/product/33135,available,2025-06-09,product 33135,SKU33135,hp ergonomic mouse,0
33136.0,olx,product 33136,samsung,accessories,like new,20495.0,seller_33136,4.2,vizag,2024-03-03,https://example.com/product/33136,sold,2024-03-19,product 33136,SKU33136,galaxy watch 6,0
33137.0,olx,product 33137,samsung,electronics,good,22840.0,seller_33137,3.6,vijayawada,2026-02-13,https://example.com/product/33137,available,2026-03-02,product 33137,SKU33137,crystal 4k smart tv,0
33138.0,olx,product 33138,samsung,furniture,refurbished,16145.0,seller_33138,3.8,vizag,2024-10-22,https://example.com/product/33138,sold,2024-11-09,product 33138,SKU33138,samsung furniture device,0
33139.0,olx,product 33139,dell,furniture,new,49351.0,seller_33139,4.2,vizag,2024-03-13,https://example.com/product/33139,sold,2024-04-01,product 33139,SKU33139,dell furniture device,0
33140.0,olx,product 33140,lenovo,mobile,good,27304.0,seller_33140,5.0,hyderabad,2024-05-05,https://example.com/product/33140,available,2024-05-25,product 33140,SKU33140,lenovo thinkphone,0
33141.0,olx,product 33141,samsung,furniture,like new,34603.0,seller_33141,4.2,vijayawada,2026-03-14,https://example.com/product/33141,available,2026-04-04,product 33141,SKU33141,samsung furniture device,0
33142.0,olx,product 33142,apple,mobile,like new,32766.0,seller_33142,4.3,vizag,2024-08-03,https://example.com/product/33142,available,2024-08-25,product 33142,SKU33142,iphone 15 pro,0
33143.0,olx,product 33143,dell,furniture,good,24274.0,seller_33143,4.8,hyderabad,2024-10-04,https://example.com/product/33143,sold,2024-10-27,product 33143,SKU33143,dell furniture device,0
33144.0,olx,product 33144,lenovo,mobile,good,17656.0,seller_33144,3.9,bangalore,2025-12-03,https://example.com/product/33144,sold,2025-12-27,product 33144,SKU33144,lenovo thinkphone,0
33145.0,olx,product 33145,samsung,accessories,refurbished,26076.0,seller_33145,4.9,vizag,2025-08-07,https://example.com/product/33145,available,2025-09-01,product 33145,SKU33145,10000mah power bank,0
33146.0,olx,product 33146,dell,electronics,like new,22829.0,seller_33146,3.6,hyderabad,2023-03-19,https://example.com/product/33146,available,2023-04-14,product 33146,SKU33146,ultrasharp 27 monitor,0
33147.0,olx,product 33147,lenovo,mobile,like new,26550.0,seller_33147,4.8,vijayawada,2023-06-20,https://example.com/product/33147,sold,2023-07-17,product 33147,SKU33147,lenovo legion phone duel,0
33148.0,olx,product 33148,lenovo,accessories,like new,16129.0,seller_33148,4.6,hyderabad,2024-02-02,https://example.com/product/33148,available,2024-03-01,product 33148,SKU33148,legion gaming headset,0
33149.0,olx,product 33149,dell,electronics,refurbished,49394.0,seller_33149,3.8,vijayawada,2025-04-14,https://example.com/product/33149,available,2025-05-13,product 33149,SKU33149,dell gaming monitor s2721dgf,0
33150.0,olx,product 33150,dell,laptop,new,43750.0,seller_33150,3.8,vijayawada,2026-03-18,https://example.com/product/33150,sold,2026-04-17,product 33150,SKU33150,inspiron 15,0
33151.0,olx,product 33151,apple,mobile,good,16868.0,seller_33151,4.6,vijayawada,2024-04-09,https://example.com/product/33151,sold,2024-04-10,product 33151,SKU33151,iphone se (3rd gen),0
33152.0,olx,product 33152,apple,furniture,good,20807.0,seller_33152,4.9,bangalore,2025-04-08,https://example.com/product/33152,available,2025-04-10,product 33152,SKU33152,apple furniture device,0
33153.0,olx,product 33153,lenovo,laptop,good,47467.0,seller_33153,4.8,vizag,2023-09-05,https://example.com/product/33153,available,2023-09-08,product 33153,SKU33153,thinkpad x1 carbon,0
33154.0,olx,product 33154,lenovo,furniture,new,15227.0,seller_33154,4.0,hyderabad,2024-04-05,https://example.com/product/33154,sold,2024-04-09,product 33154,SKU33154,lenovo furniture device,0
33155.0,olx,product 33155,apple,laptop,good,38726.0,seller_33155,4.0,vijayawada,2024-08-02,https://example.com/product/33155,available,2024-08-07,product 33155,SKU33155,macbook air m2,0
33156.0,olx,product 33156,samsung,furniture,refurbished,32417.0,seller_33156,4.5,vizag,2025-09-11,https://example.com/product/33156,sold,2025-09-17,product 33156,SKU33156,samsung furniture device,0
33157.0,olx,product 33157,samsung,mobile,like new,28596.0,seller_33157,4.4,vizag,2025-07-11,https://example.com/product/33157,sold,2025-07-18,product 33157,SKU33157,galaxy s23,0
33158.0,olx,product 33158,samsung,furniture,good,43291.0,seller_33158,3.9,hyderabad,2024-05-04,https://example.com/product/33158,sold,2024-05-12,product 33158,SKU33158,samsung furniture device,0
33159.0,olx,product 33159,hp,electronics,new,43548.0,seller_33159,4.8,vizag,2024-08-06,https://example.com/product/33159,sold,2024-08-15,product 33159,SKU33159,reverb g2 vr headset,0
33160.0,olx,product 33160,hp,accessories,refurbished,29922.0,seller_33160,3.6,vizag,2025-08-20,https://example.com/product/33160,available,2025-08-30,product 33160,SKU33160,hp wireless keyboard 230,0
33161.0,olx,product 33161,lenovo,mobile,refurbished,13665.0,seller_33161,4.3,vijayawada,2024-05-14,https://example.com/product/33161,available,2024-05-25,product 33161,SKU33161,lenovo legion phone duel,0
33162.0,olx,product 33162,apple,furniture,new,12885.0,seller_33162,3.6,vizag,2024-07-10,https://example.com/product/33162,available,2024-07-22,product 33162,SKU33162,apple furniture device,0
33163.0,olx,product 33163,apple,furniture,good,15005.0,seller_33163,3.9,bangalore,2024-01-11,https://example.com/product/33163,sold,2024-01-24,product 33163,SKU33163,apple furniture device,0
33164.0,olx,product 33164,dell,mobile,good,38905.0,seller_33164,4.2,hyderabad,2024-11-17,https://example.com/product/33164,sold,2024-12-01,product 33164,SKU33164,dell venue pro 11,0
33165.0,olx,product 33165,samsung,mobile,good,20580.0,seller_33165,3.9,vizag,2023-09-28,https://example.com/product/33165,sold,2023-10-13,product 33165,SKU33165,galaxy a54 5g,0
33166.0,olx,product 33166,apple,furniture,refurbished,48646.0,seller_33166,4.6,hyderabad,2022-12-01,https://example.com/product/33166,available,2022-12-17,product 33166,SKU33166,apple furniture device,0
33167.0,olx,product 33167,apple,electronics,refurbished,28370.0,seller_33167,4.2,vizag,2022-05-08,https://example.com/product/33167,sold,2022-05-25,product 33167,SKU33167,ipad air 5th gen,0
33168.0,olx,product 33168,hp,furniture,like new,15463.0,seller_33168,4.5,hyderabad,2023-07-09,https://example.com/product/33168,available,2023-07-27,product 33168,SKU33168,hp furniture device,0
33169.0,olx,product 33169,dell,electronics,refurbished,27841.0,seller_33169,4.4,hyderabad,2023-02-26,https://example.com/product/33169,sold,2023-03-17,product 33169,SKU33169,dell gaming monitor s2721dgf,0
33170.0,olx,product 33170,hp,electronics,refurbished,44909.0,seller_33170,3.9,vizag,2023-08-14,https://example.com/product/33170,sold,2023-09-03,product 33170,SKU33170,sprocket photo printer,0
33171.0,olx,product 33171,dell,furniture,refurbished,30108.0,seller_33171,4.8,bangalore,2022-06-26,https://example.com/product/33171,available,2022-07-17,product 33171,SKU33171,dell furniture device,0
33172.0,olx,product 33172,lenovo,accessories,refurbished,46178.0,seller_33172,4.7,vijayawada,2023-07-16,https://example.com/product/33172,sold,2023-08-07,product 33172,SKU33172,lenovo wireless mouse,0
33173.0,olx,product 33173,samsung,mobile,refurbished,28380.0,seller_33173,4.7,vijayawada,2024-02-07,https://example.com/product/33173,sold,2024-03-01,product 33173,SKU33173,galaxy s23,0
33174.0,olx,product 33174,apple,furniture,refurbished,49698.0,seller_33174,4.1,bangalore,2024-01-22,https://example.com/product/33174,available,2024-02-15,product 33174,SKU33174,apple furniture device,0
33175.0,olx,product 33175,dell,accessories,refurbished,47107.0,seller_33175,3.6,vizag,2022-05-29,https://example.com/product/33175,available,2022-06-23,product 33175,SKU33175,dell premier wireless mouse,0
33176.0,olx,product 33176,dell,accessories,good,21480.0,seller_33176,4.3,bangalore,2023-04-23,https://example.com/product/33176,sold,2023-05-19,product 33176,SKU33176,dell universal dock,0
33177.0,olx,product 33177,hp,electronics,new,43562.0,seller_33177,4.7,vizag,2023-07-02,https://example.com/product/33177,sold,2023-07-29,product 33177,SKU33177,reverb g2 vr headset,0
33178.0,olx,product 33178,dell,furniture,good,39794.0,seller_33178,4.6,vijayawada,2023-05-15,https://example.com/product/33178,sold,2023-06-12,product 33178,SKU33178,dell furniture device,0
33179.0,olx,product 33179,samsung,furniture,refurbished,41403.0,seller_33179,4.4,bangalore,2022-03-22,https://example.com/product/33179,available,2022-04-20,product 33179,SKU33179,samsung furniture device,0
33180.0,olx,product 33180,apple,mobile,refurbished,31825.0,seller_33180,3.9,vizag,2024-12-28,https://example.com/product/33180,sold,2025-01-27,product 33180,SKU33180,iphone se (3rd gen),0
33181.0,olx,product 33181,dell,furniture,refurbished,16984.0,seller_33181,3.6,bangalore,2023-05-23,https://example.com/product/33181,sold,2023-05-24,product 33181,SKU33181,dell furniture device,0
33182.0,olx,product 33182,hp,accessories,refurbished,17536.0,seller_33182,3.6,vizag,2025-05-09,https://example.com/product/33182,sold,2025-05-11,product 33182,SKU33182,hp wireless keyboard 230,0
33183.0,olx,product 33183,apple,furniture,like new,45336.0,seller_33183,4.2,hyderabad,2023-12-17,https://example.com/product/33183,available,2023-12-20,product 33183,SKU33183,apple furniture device,0
33184.0,olx,product 33184,hp,accessories,new,47082.0,seller_33184,4.2,hyderabad,2022-11-08,https://example.com/product/33184,available,2022-11-12,product 33184,SKU33184,hp wireless keyboard 230,0
33185.0,olx,product 33185,apple,laptop,new,19552.0,seller_33185,3.9,vijayawada,2022-12-07,https://example.com/product/33185,available,2022-12-12,product 33185,SKU33185,"macbook pro 14"" m3",0
33186.0,olx,product 33186,lenovo,accessories,refurbished,15095.0,seller_33186,4.7,bangalore,2023-07-13,https://example.com/product/33186,available,2023-07-19,product 33186,SKU33186,legion gaming headset,0
33187.0,olx,product 33187,hp,laptop,good,34949.0,seller_33187,3.7,vizag,2024-06-04,https://example.com/product/33187,sold,2024-06-11,product 33187,SKU33187,pavilion 15,0
33188.0,olx,product 33188,lenovo,electronics,new,39177.0,seller_33188,3.6,vizag,2023-10-09,https://example.com/product/33188,sold,2023-10-17,product 33188,SKU33188,"thinkvision monitor 27""",0
33189.0,olx,product 33189,hp,mobile,good,47065.0,seller_33189,5.0,vizag,2022-07-15,https://example.com/product/33189,sold,2022-07-24,product 33189,SKU33189,hp elite x3,0
33190.0,olx,product 33190,hp,laptop,refurbished,48508.0,seller_33190,4.8,vizag,2023-01-05,https://example.com/product/33190,sold,2023-01-15,product 33190,SKU33190,victus 16,0
33191.0,olx,product 33191,hp,mobile,refurbished,45348.0,seller_33191,4.7,hyderabad,2024-05-27,https://example.com/product/33191,sold,2024-06-07,product 33191,SKU33191,hp elite x3,0
33192.0,olx,product 33192,dell,accessories,good,41145.0,seller_33192,3.9,vijayawada,2025-01-03,https://example.com/product/33192,sold,2025-01-15,product 33192,SKU33192,dell universal dock,0
33193.0,olx,product 33193,dell,electronics,new,22100.0,seller_33193,4.0,vijayawada,2025-03-03,https://example.com/product/33193,sold,2025-03-16,product 33193,SKU33193,dell gaming monitor s2721dgf,0
33194.0,olx,product 33194,hp,mobile,new,35928.0,seller_33194,4.9,bangalore,2023-01-03,https://example.com/product/33194,available,2023-01-17,product 33194,SKU33194,hp elite x3,0
33195.0,olx,product 33195,lenovo,laptop,like new,29654.0,seller_33195,4.7,vizag,2023-03-01,https://example.com/product/33195,sold,2023-03-16,product 33195,SKU33195,legion 5 pro,0
33196.0,olx,product 33196,samsung,accessories,good,23528.0,seller_33196,4.9,bangalore,2023-01-17,https://example.com/product/33196,available,2023-02-02,product 33196,SKU33196,galaxy buds2 pro,0
33197.0,olx,product 33197,apple,electronics,like new,16313.0,seller_33197,4.2,hyderabad,2023-10-21,https://example.com/product/33197,available,2023-11-07,product 33197,SKU33197,"ipad pro 11""",0
33198.0,olx,product 33198,dell,mobile,like new,18416.0,seller_33198,4.8,vizag,2024-09-26,https://example.com/product/33198,available,2024-10-14,product 33198,SKU33198,dell venue pro 11,0
33199.0,olx,product 33199,samsung,accessories,like new,46004.0,seller_33199,4.4,vizag,2023-12-24,https://example.com/product/33199,sold,2024-01-12,product 33199,SKU33199,10000mah power bank,0
33200.0,olx,product 33200,apple,electronics,refurbished,26578.0,seller_33200,3.8,vijayawada,2025-02-21,https://example.com/product/33200,sold,2025-03-13,product 33200,SKU33200,studio display,0
33201.0,olx,product 33201,samsung,mobile,refurbished,14989.0,seller_33201,4.1,vizag,2023-01-13,https://example.com/product/33201,available,2023-02-03,product 33201,SKU33201,galaxy s23,0
33202.0,olx,product 33202,lenovo,laptop,new,22021.0,seller_33202,3.9,vijayawada,2023-04-24,https://example.com/product/33202,available,2023-05-16,product 33202,SKU33202,yoga slim 7i,0
33203.0,olx,product 33203,samsung,laptop,like new,31134.0,seller_33203,3.9,vijayawada,2022-08-28,https://example.com/product/33203,sold,2022-09-20,product 33203,SKU33203,galaxy book4 ultra,0
33204.0,olx,product 33204,apple,furniture,new,48452.0,seller_33204,4.6,vizag,2025-04-16,https://example.com/product/33204,sold,2025-05-10,product 33204,SKU33204,apple furniture device,0
33205.0,olx,product 33205,samsung,furniture,refurbished,26410.0,seller_33205,4.0,vizag,2024-04-08,https://example.com/product/33205,sold,2024-05-03,product 33205,SKU33205,samsung furniture device,0
33206.0,olx,product 33206,samsung,furniture,good,24351.0,seller_33206,3.6,vijayawada,2023-05-05,https://example.com/product/33206,sold,2023-05-31,product 33206,SKU33206,samsung furniture device,0
33207.0,olx,product 33207,dell,furniture,refurbished,12436.0,seller_33207,4.4,bangalore,2023-06-03,https://example.com/product/33207,sold,2023-06-30,product 33207,SKU33207,dell furniture device,0
33208.0,olx,product 33208,lenovo,mobile,good,11892.0,seller_33208,3.6,vijayawada,2022-03-26,https://example.com/product/33208,available,2022-04-23,product 33208,SKU33208,lenovo legion phone duel,0
33209.0,olx,product 33209,dell,furniture,good,30004.0,seller_33209,4.8,hyderabad,2023-02-23,https://example.com/product/33209,sold,2023-03-24,product 33209,SKU33209,dell furniture device,0
33210.0,olx,product 33210,lenovo,mobile,new,25606.0,seller_33210,4.7,bangalore,2023-03-31,https://example.com/product/33210,available,2023-04-30,product 33210,SKU33210,lenovo thinkphone,0
33211.0,olx,product 33211,apple,electronics,refurbished,29658.0,seller_33211,4.6,hyderabad,2024-09-02,https://example.com/product/33211,sold,2024-09-03,product 33211,SKU33211,"ipad pro 11""",0
33212.0,olx,product 33212,dell,accessories,like new,43909.0,seller_33212,4.9,hyderabad,2025-01-19,https://example.com/product/33212,sold,2025-01-21,product 33212,SKU33212,dell universal dock,0
33213.0,olx,product 33213,lenovo,mobile,good,46699.0,seller_33213,4.2,hyderabad,2025-02-08,https://example.com/product/33213,available,2025-02-11,product 33213,SKU33213,lenovo legion phone duel,0
